path,model,task_order,experiment,noise_condition,game_params,myth_topic,agent_1_investor_label,agent_1_trustee_label,agent_2_investor_label,agent_2_trustee_label,dyad_strategy,n_rounds,n_switches,has_switch
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_007_neutral_anything.json,anthropic/claude-sonnet-4.5,myth_game,noise_negative_mem3_007_neutral_anything.json,noise,noisy_negative_5,anything,moderate,defecting,no_trust,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_008_neutral_anything.json,anthropic/claude-sonnet-4.5,myth_game,noise_negative_mem3_008_neutral_anything.json,noise,noisy_negative_5,anything,moderate,defecting,moderate,defecting,tit_for_tat,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_009_neutral_anything.json,anthropic/claude-sonnet-4.5,myth_game,noise_negative_mem3_009_neutral_anything.json,noise,noisy_negative_5,anything,moderate,defecting,moderate,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_010_neutral_anything.json,anthropic/claude-sonnet-4.5,myth_game,noise_negative_mem3_010_neutral_anything.json,noise,noisy_negative_5,anything,moderate,moderate,moderate,defecting,tit_for_tat,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_011_neutral_anything.json,anthropic/claude-sonnet-4.5,myth_game,noise_negative_mem3_011_neutral_anything.json,noise,noisy_negative_5,anything,moderate,variable,moderate,moderate,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_012_neutral_anything.json,anthropic/claude-sonnet-4.5,myth_game,noise_negative_mem3_012_neutral_anything.json,noise,noisy_negative_5,anything,moderate,defecting,moderate,variable,tit_for_tat,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_013_neutral_anything.json,anthropic/claude-sonnet-4.5,myth_game,noise_negative_mem3_013_neutral_anything.json,noise,noisy_negative_5,anything,moderate,defecting,moderate,defecting,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_014_neutral_anything.json,anthropic/claude-sonnet-4.5,myth_game,noise_negative_mem3_014_neutral_anything.json,noise,noisy_negative_5,anything,moderate,defecting,moderate,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_100_neutral_anything.json,anthropic/claude-sonnet-4.5,myth_game,noise_negative_mem3_100_neutral_anything.json,noise,noisy_negative_5,anything,variable,defecting,moderate,variable,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_101_neutral_anything.json,anthropic/claude-sonnet-4.5,myth_game,noise_negative_mem3_101_neutral_anything.json,noise,noisy_negative_5,anything,moderate,variable,moderate,moderate,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_102_neutral_anything.json,anthropic/claude-sonnet-4.5,myth_game,noise_negative_mem3_102_neutral_anything.json,noise,noisy_negative_5,anything,moderate,variable,moderate,defecting,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_103_neutral_anything.json,anthropic/claude-sonnet-4.5,myth_game,noise_negative_mem3_103_neutral_anything.json,noise,noisy_negative_5,anything,moderate,defecting,moderate,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_104_neutral_anything.json,anthropic/claude-sonnet-4.5,myth_game,noise_negative_mem3_104_neutral_anything.json,noise,noisy_negative_5,anything,moderate,defecting,moderate,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_107_neutral_anything.json,anthropic/claude-sonnet-4.5,myth_game,noise_negative_mem3_107_neutral_anything.json,noise,noisy_negative_5,anything,moderate,variable,moderate,defecting,tit_for_tat,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_108_neutral_anything.json,anthropic/claude-sonnet-4.5,myth_game,noise_negative_mem3_108_neutral_anything.json,noise,noisy_negative_5,anything,moderate,defecting,moderate,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/claude-sonnet-4.5/myth_game/noisy_negative_5_informed/noise_negative_mem3_008_neutral_anything.json,anthropic/claude-sonnet-4.5,myth_game,noise_negative_mem3_008_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,moderate,moderate,moderate,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/claude-sonnet-4.5/myth_game/noisy_negative_5_informed/noise_negative_mem3_009_neutral_anything.json,anthropic/claude-sonnet-4.5,myth_game,noise_negative_mem3_009_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,moderate,moderate,moderate,tit_for_tat,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/claude-sonnet-4.5/myth_game/noisy_negative_5_informed/noise_negative_mem3_010_neutral_anything.json,anthropic/claude-sonnet-4.5,myth_game,noise_negative_mem3_010_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,variable,moderate,variable,tit_for_tat,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/claude-sonnet-4.5/myth_game/noisy_negative_5_informed/noise_negative_mem3_011_neutral_anything.json,anthropic/claude-sonnet-4.5,myth_game,noise_negative_mem3_011_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,variable,variable,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/claude-sonnet-4.5/myth_game/noisy_negative_5_informed/noise_negative_mem3_012_neutral_anything.json,anthropic/claude-sonnet-4.5,myth_game,noise_negative_mem3_012_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,moderate,defecting,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/claude-sonnet-4.5/myth_game/noisy_negative_5_informed/noise_negative_mem3_013_neutral_anything.json,anthropic/claude-sonnet-4.5,myth_game,noise_negative_mem3_013_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,variable,variable,moderate,defecting,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/claude-sonnet-4.5/myth_game/noisy_negative_5_informed/noise_negative_mem3_014_neutral_anything.json,anthropic/claude-sonnet-4.5,myth_game,noise_negative_mem3_014_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,moderate,defecting,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/claude-sonnet-4.5/myth_game/noisy_negative_5_informed/noise_negative_mem3_110_neutral_anything.json,anthropic/claude-sonnet-4.5,myth_game,noise_negative_mem3_110_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,moderate,defecting,tit_for_tat,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/claude-sonnet-4.5/myth_game/noisy_negative_5_informed/noise_negative_mem3_111_neutral_anything.json,anthropic/claude-sonnet-4.5,myth_game,noise_negative_mem3_111_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,moderate,variable,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/claude-sonnet-4.5/myth_game/noisy_negative_5_informed/noise_negative_mem3_112_neutral_anything.json,anthropic/claude-sonnet-4.5,myth_game,noise_negative_mem3_112_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,moderate,defecting,tit_for_tat,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/claude-sonnet-4.5/myth_game/noisy_negative_5_informed/noise_negative_mem3_113_neutral_anything.json,anthropic/claude-sonnet-4.5,myth_game,noise_negative_mem3_113_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,moderate,defecting,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/claude-sonnet-4.5/myth_game/noisy_negative_5_informed/noise_negative_mem3_114_neutral_anything.json,anthropic/claude-sonnet-4.5,myth_game,noise_negative_mem3_114_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,variable,moderate,moderate,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/claude-sonnet-4.5/myth_game/noisy_negative_5_informed/noise_negative_mem3_115_neutral_anything.json,anthropic/claude-sonnet-4.5,myth_game,noise_negative_mem3_115_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,variable,moderate,variable,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/claude-sonnet-4.5/myth_game/noisy_negative_5_informed/noise_negative_mem3_116_neutral_anything.json,anthropic/claude-sonnet-4.5,myth_game,noise_negative_mem3_116_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,moderate,defecting,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/claude-sonnet-4.5/myth_game/noisy_negative_5_informed/noise_negative_mem3_119_neutral_anything.json,anthropic/claude-sonnet-4.5,myth_game,noise_negative_mem3_119_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,moderate,defecting,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game/noisy_negative_5/noise_negative_mem3_000_neutral.json,google/gemini-3.1-pro-preview,game,noise_negative_mem3_000_neutral.json,noise,noisy_negative_5,anything,variable,defecting,moderate,moderate,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game/noisy_negative_5/noise_negative_mem3_001_neutral.json,google/gemini-3.1-pro-preview,game,noise_negative_mem3_001_neutral.json,noise,noisy_negative_5,anything,no_trust,defecting,no_trust,defecting,mutual_defect,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game/noisy_negative_5/noise_negative_mem3_002_neutral.json,google/gemini-3.1-pro-preview,game,noise_negative_mem3_002_neutral.json,noise,noisy_negative_5,anything,moderate,variable,moderate,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game/noisy_negative_5/noise_negative_mem3_003_neutral.json,google/gemini-3.1-pro-preview,game,noise_negative_mem3_003_neutral.json,noise,noisy_negative_5,anything,moderate,defecting,no_trust,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game/noisy_negative_5/noise_negative_mem3_004_neutral.json,google/gemini-3.1-pro-preview,game,noise_negative_mem3_004_neutral.json,noise,noisy_negative_5,anything,moderate,defecting,no_trust,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game/noisy_negative_5/noise_negative_mem3_005_neutral.json,google/gemini-3.1-pro-preview,game,noise_negative_mem3_005_neutral.json,noise,noisy_negative_5,anything,moderate,defecting,no_trust,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game/noisy_negative_5/noise_negative_mem3_006_neutral.json,google/gemini-3.1-pro-preview,game,noise_negative_mem3_006_neutral.json,noise,noisy_negative_5,anything,moderate,variable,moderate,moderate,mixed,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game/noisy_negative_5/noise_negative_mem3_007_neutral.json,google/gemini-3.1-pro-preview,game,noise_negative_mem3_007_neutral.json,noise,noisy_negative_5,anything,moderate,defecting,no_trust,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game/noisy_negative_5/noise_negative_mem3_008_neutral.json,google/gemini-3.1-pro-preview,game,noise_negative_mem3_008_neutral.json,noise,noisy_negative_5,anything,moderate,defecting,moderate,defecting,tit_for_tat,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game/noisy_negative_5/noise_negative_mem3_009_neutral.json,google/gemini-3.1-pro-preview,game,noise_negative_mem3_009_neutral.json,noise,noisy_negative_5,anything,moderate,defecting,no_trust,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game/noisy_negative_5/noise_negative_mem3_010_neutral.json,google/gemini-3.1-pro-preview,game,noise_negative_mem3_010_neutral.json,noise,noisy_negative_5,anything,moderate,defecting,moderate,moderate,tit_for_tat,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game/noisy_negative_5/noise_negative_mem3_011_neutral.json,google/gemini-3.1-pro-preview,game,noise_negative_mem3_011_neutral.json,noise,noisy_negative_5,anything,moderate,defecting,moderate,defecting,tit_for_tat,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game/noisy_negative_5/noise_negative_mem3_012_neutral.json,google/gemini-3.1-pro-preview,game,noise_negative_mem3_012_neutral.json,noise,noisy_negative_5,anything,moderate,defecting,moderate,defecting,tit_for_tat,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game/noisy_negative_5/noise_negative_mem3_013_neutral.json,google/gemini-3.1-pro-preview,game,noise_negative_mem3_013_neutral.json,noise,noisy_negative_5,anything,moderate,defecting,no_trust,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game/noisy_negative_5/noise_negative_mem3_014_neutral.json,google/gemini-3.1-pro-preview,game,noise_negative_mem3_014_neutral.json,noise,noisy_negative_5,anything,variable,moderate,moderate,moderate,tit_for_tat,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game/noisy_negative_5_informed/noise_negative_mem3_010_neutral.json,google/gemini-3.1-pro-preview,game,noise_negative_mem3_010_neutral.json,noise_informed,noisy_negative_5_informed,anything,moderate,moderate,moderate,moderate,tit_for_tat,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game/noisy_negative_5_informed/noise_negative_mem3_011_neutral.json,google/gemini-3.1-pro-preview,game,noise_negative_mem3_011_neutral.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,moderate,defecting,tit_for_tat,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game/noisy_negative_5_informed/noise_negative_mem3_012_neutral.json,google/gemini-3.1-pro-preview,game,noise_negative_mem3_012_neutral.json,noise_informed,noisy_negative_5_informed,anything,no_trust,defecting,moderate,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game/noisy_negative_5_informed/noise_negative_mem3_013_neutral.json,google/gemini-3.1-pro-preview,game,noise_negative_mem3_013_neutral.json,noise_informed,noisy_negative_5_informed,anything,no_trust,defecting,no_trust,defecting,mutual_defect,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game/noisy_negative_5_informed/noise_negative_mem3_014_neutral.json,google/gemini-3.1-pro-preview,game,noise_negative_mem3_014_neutral.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,no_trust,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game/noisy_negative_5_informed/noise_negative_mem3_015_neutral.json,google/gemini-3.1-pro-preview,game,noise_negative_mem3_015_neutral.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,moderate,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game/noisy_negative_5_informed/noise_negative_mem3_016_neutral.json,google/gemini-3.1-pro-preview,game,noise_negative_mem3_016_neutral.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,no_trust,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game/noisy_negative_5_informed/noise_negative_mem3_017_neutral.json,google/gemini-3.1-pro-preview,game,noise_negative_mem3_017_neutral.json,noise_informed,noisy_negative_5_informed,anything,moderate,moderate,moderate,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game/noisy_negative_5_informed/noise_negative_mem3_018_neutral.json,google/gemini-3.1-pro-preview,game,noise_negative_mem3_018_neutral.json,noise_informed,noisy_negative_5_informed,anything,variable,defecting,variable,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game/noisy_negative_5_informed/noise_negative_mem3_019_neutral.json,google/gemini-3.1-pro-preview,game,noise_negative_mem3_019_neutral.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,moderate,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game/noisy_negative_5_informed/noise_negative_mem3_020_neutral.json,google/gemini-3.1-pro-preview,game,noise_negative_mem3_020_neutral.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,moderate,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game/noisy_negative_5_informed/noise_negative_mem3_021_neutral.json,google/gemini-3.1-pro-preview,game,noise_negative_mem3_021_neutral.json,noise_informed,noisy_negative_5_informed,anything,variable,moderate,moderate,moderate,tit_for_tat,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game/noisy_negative_5_informed/noise_negative_mem3_022_neutral.json,google/gemini-3.1-pro-preview,game,noise_negative_mem3_022_neutral.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,moderate,defecting,tit_for_tat,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game/noisy_negative_5_informed/noise_negative_mem3_023_neutral.json,google/gemini-3.1-pro-preview,game,noise_negative_mem3_023_neutral.json,noise_informed,noisy_negative_5_informed,anything,moderate,moderate,moderate,variable,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game/noisy_negative_5_informed/noise_negative_mem3_024_neutral.json,google/gemini-3.1-pro-preview,game,noise_negative_mem3_024_neutral.json,noise_informed,noisy_negative_5_informed,anything,no_trust,defecting,no_trust,defecting,mutual_defect,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game_myth/noisy_negative_5/noise_negative_mem3_010_neutral_anything.json,google/gemini-3.1-pro-preview,game_myth,noise_negative_mem3_010_neutral_anything.json,noise,noisy_negative_5,anything,variable,defecting,variable,defecting,tit_for_tat,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game_myth/noisy_negative_5/noise_negative_mem3_011_neutral_anything.json,google/gemini-3.1-pro-preview,game_myth,noise_negative_mem3_011_neutral_anything.json,noise,noisy_negative_5,anything,moderate,defecting,moderate,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game_myth/noisy_negative_5/noise_negative_mem3_012_neutral_anything.json,google/gemini-3.1-pro-preview,game_myth,noise_negative_mem3_012_neutral_anything.json,noise,noisy_negative_5,anything,moderate,defecting,no_trust,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game_myth/noisy_negative_5/noise_negative_mem3_013_neutral_anything.json,google/gemini-3.1-pro-preview,game_myth,noise_negative_mem3_013_neutral_anything.json,noise,noisy_negative_5,anything,moderate,defecting,variable,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game_myth/noisy_negative_5/noise_negative_mem3_014_neutral_anything.json,google/gemini-3.1-pro-preview,game_myth,noise_negative_mem3_014_neutral_anything.json,noise,noisy_negative_5,anything,moderate,defecting,no_trust,defecting,tit_for_tat,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game_myth/noisy_negative_5/noise_negative_mem3_020_neutral_anything.json,google/gemini-3.1-pro-preview,game_myth,noise_negative_mem3_020_neutral_anything.json,noise,noisy_negative_5,anything,moderate,defecting,no_trust,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game_myth/noisy_negative_5/noise_negative_mem3_021_neutral_anything.json,google/gemini-3.1-pro-preview,game_myth,noise_negative_mem3_021_neutral_anything.json,noise,noisy_negative_5,anything,moderate,defecting,no_trust,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game_myth/noisy_negative_5/noise_negative_mem3_022_neutral_anything.json,google/gemini-3.1-pro-preview,game_myth,noise_negative_mem3_022_neutral_anything.json,noise,noisy_negative_5,anything,moderate,defecting,moderate,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game_myth/noisy_negative_5/noise_negative_mem3_023_neutral_anything.json,google/gemini-3.1-pro-preview,game_myth,noise_negative_mem3_023_neutral_anything.json,noise,noisy_negative_5,anything,moderate,defecting,no_trust,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game_myth/noisy_negative_5/noise_negative_mem3_024_neutral_anything.json,google/gemini-3.1-pro-preview,game_myth,noise_negative_mem3_024_neutral_anything.json,noise,noisy_negative_5,anything,moderate,defecting,no_trust,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game_myth/noisy_negative_5/noise_negative_mem3_025_neutral_anything.json,google/gemini-3.1-pro-preview,game_myth,noise_negative_mem3_025_neutral_anything.json,noise,noisy_negative_5,anything,moderate,defecting,no_trust,defecting,tit_for_tat,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game_myth/noisy_negative_5/noise_negative_mem3_026_neutral_anything.json,google/gemini-3.1-pro-preview,game_myth,noise_negative_mem3_026_neutral_anything.json,noise,noisy_negative_5,anything,moderate,variable,moderate,moderate,tit_for_tat,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game_myth/noisy_negative_5/noise_negative_mem3_027_neutral_anything.json,google/gemini-3.1-pro-preview,game_myth,noise_negative_mem3_027_neutral_anything.json,noise,noisy_negative_5,anything,no_trust,defecting,no_trust,defecting,mutual_defect,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game_myth/noisy_negative_5/noise_negative_mem3_028_neutral_anything.json,google/gemini-3.1-pro-preview,game_myth,noise_negative_mem3_028_neutral_anything.json,noise,noisy_negative_5,anything,moderate,defecting,no_trust,defecting,tit_for_tat,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game_myth/noisy_negative_5/noise_negative_mem3_029_neutral_anything.json,google/gemini-3.1-pro-preview,game_myth,noise_negative_mem3_029_neutral_anything.json,noise,noisy_negative_5,anything,moderate,defecting,moderate,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game_myth/noisy_negative_5_informed/noise_negative_mem3_010_neutral_anything.json,google/gemini-3.1-pro-preview,game_myth,noise_negative_mem3_010_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,moderate,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game_myth/noisy_negative_5_informed/noise_negative_mem3_011_neutral_anything.json,google/gemini-3.1-pro-preview,game_myth,noise_negative_mem3_011_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,moderate,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game_myth/noisy_negative_5_informed/noise_negative_mem3_012_neutral_anything.json,google/gemini-3.1-pro-preview,game_myth,noise_negative_mem3_012_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,no_trust,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game_myth/noisy_negative_5_informed/noise_negative_mem3_013_neutral_anything.json,google/gemini-3.1-pro-preview,game_myth,noise_negative_mem3_013_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,no_trust,defecting,moderate,defecting,grim_trigger,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game_myth/noisy_negative_5_informed/noise_negative_mem3_014_neutral_anything.json,google/gemini-3.1-pro-preview,game_myth,noise_negative_mem3_014_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,no_trust,defecting,tit_for_tat,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game_myth/noisy_negative_5_informed/noise_negative_mem3_030_neutral_anything.json,google/gemini-3.1-pro-preview,game_myth,noise_negative_mem3_030_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,no_trust,defecting,tit_for_tat,10,0,False
data/json/noise_experiments/v2_uniform_distribution_noise/noise_negative_mem3/gemini-3.1-pro-preview/game_myth/noisy_negative_5_informed/noise_negative_mem3_031_neutral_anything.json,google/gemini-3.1-pro-preview,game_myth,noise_negative_mem3_031_neutral_anything.json,noise_informed,noisy_negative_5_informed,anything,moderate,defecting,no_trust,defecting,grim_trigger,10,0,False
