between_agent_jaccard,condition,condition_label,mean_coop_per_100,mean_we_i_ratio,model,path,round,task_order,within_agent_prev_jaccard
0.10215053763440861,noisy_negative_5,Negative k=5,1.574074074074074,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_035_neutral_anything.json,2,game_myth,0.11767806935332709
0.08854166666666667,noisy_negative_5,Negative k=5,2.6100420261004205,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_035_neutral_anything.json,3,game_myth,0.1413532919557016
0.1377551020408163,noisy_negative_5,Negative k=5,3.1839402427637724,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_035_neutral_anything.json,4,game_myth,0.17795376203494592
0.0821917808219178,noisy_negative_5,Negative k=5,4.913001236530648,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_035_neutral_anything.json,5,game_myth,0.1043608675588371
0.06944444444444445,noisy_negative_5,Negative k=5,5.618133778334029,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_035_neutral_anything.json,6,game_myth,0.15582863969960745
0.0891089108910891,noisy_negative_5,Negative k=5,4.171690378586931,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_035_neutral_anything.json,7,game_myth,0.11907635467980296
0.09523809523809523,noisy_negative_5,Negative k=5,4.626063591580833,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_035_neutral_anything.json,8,game_myth,0.11387254901960785
0.13023255813953488,noisy_negative_5,Negative k=5,6.5359477124183005,0.5,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_035_neutral_anything.json,9,game_myth,0.17650400079027956
0.06422018348623854,noisy_negative_5,Negative k=5,2.6406926406926408,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_035_neutral_anything.json,10,game_myth,0.14219801568028861
0.08196721311475409,noisy_negative_5,Negative k=5,0.4,1.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_036_neutral_anything.json,1,game_myth,nan
0.052132701421800945,noisy_negative_5,Negative k=5,2.2843367961889456,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_036_neutral_anything.json,2,game_myth,0.12630140926085706
0.0975609756097561,noisy_negative_5,Negative k=5,1.0638297872340425,1.5,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_036_neutral_anything.json,3,game_myth,0.12882942631941433
0.1657754010695187,noisy_negative_5,Negative k=5,2.8548991792481506,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_036_neutral_anything.json,4,game_myth,0.0883866447622729
0.07692307692307693,noisy_negative_5,Negative k=5,2.1378641767437117,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_036_neutral_anything.json,5,game_myth,0.11894323950161513
0.25748502994011974,noisy_negative_5,Negative k=5,4.334121355397951,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_036_neutral_anything.json,6,game_myth,0.10137868831336168
0.09844559585492228,noisy_negative_5,Negative k=5,2.6322967812329514,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_036_neutral_anything.json,7,game_myth,0.15902159142382605
0.1099476439790576,noisy_negative_5,Negative k=5,2.132725430597771,0.5,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_036_neutral_anything.json,8,game_myth,0.23138924412734738
0.1116751269035533,noisy_negative_5,Negative k=5,1.8524572300316007,0.75,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_036_neutral_anything.json,9,game_myth,0.19457923832923835
0.1024390243902439,noisy_negative_5,Negative k=5,2.5588697017268447,1.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_036_neutral_anything.json,10,game_myth,0.17190455000556237
0.12021857923497267,noisy_negative_5,Negative k=5,1.2,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_037_neutral_anything.json,1,game_myth,nan
0.07441860465116279,noisy_negative_5,Negative k=5,1.1183384685609952,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_037_neutral_anything.json,2,game_myth,0.14748330978697471
0.13658536585365855,noisy_negative_5,Negative k=5,1.4216024440721395,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_037_neutral_anything.json,3,game_myth,0.1160482374768089
0.11981566820276497,noisy_negative_5,Negative k=5,2.2976958919334844,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_037_neutral_anything.json,4,game_myth,0.13596491228070173
0.13513513513513514,noisy_negative_5,Negative k=5,1.3157894736842106,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_037_neutral_anything.json,5,game_myth,0.10995817245817247
0.12380952380952381,noisy_negative_5,Negative k=5,1.0160573346638846,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_037_neutral_anything.json,6,game_myth,0.11176409402954025
0.17307692307692307,noisy_negative_5,Negative k=5,2.241627285802342,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_037_neutral_anything.json,7,game_myth,0.1155364657902729
0.09012875536480687,noisy_negative_5,Negative k=5,2.8377110694183867,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_037_neutral_anything.json,8,game_myth,0.10907052426876215
0.21359223300970873,noisy_negative_5,Negative k=5,3.5526092129865714,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_037_neutral_anything.json,9,game_myth,0.1375876549249837
0.40853658536585363,noisy_negative_5,Negative k=5,2.6747062461348174,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_037_neutral_anything.json,10,game_myth,0.09358465608465608
0.11538461538461539,noisy_negative_5,Negative k=5,0.7874015748031497,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_038_neutral_anything.json,1,game_myth,nan
0.08,noisy_negative_5,Negative k=5,1.0918222513374822,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_038_neutral_anything.json,2,game_myth,0.17142232767232768
0.14720812182741116,noisy_negative_5,Negative k=5,1.7207792207792207,0.5,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_038_neutral_anything.json,3,game_myth,0.2056298276886512
0.1218274111675127,noisy_negative_5,Negative k=5,1.0573022312373226,0.5,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_038_neutral_anything.json,4,game_myth,0.2069805194805195
0.08374384236453201,noisy_negative_5,Negative k=5,1.7314230208839243,0.5,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_038_neutral_anything.json,5,game_myth,0.3111206896551724
0.06965174129353234,noisy_negative_5,Negative k=5,0.6896551724137931,0.5,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_038_neutral_anything.json,6,game_myth,0.43289608526337364
0.07729468599033816,noisy_negative_5,Negative k=5,1.4087301587301586,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_038_neutral_anything.json,7,game_myth,0.2923411990670874
0.07207207207207207,noisy_negative_5,Negative k=5,2.316307853220605,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_038_neutral_anything.json,8,game_myth,0.1665474060822898
0.07981220657276995,noisy_negative_5,Negative k=5,3.8846153846153846,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_038_neutral_anything.json,9,game_myth,0.16317387440758294
0.10526315789473684,noisy_negative_5,Negative k=5,2.8462123943436284,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_038_neutral_anything.json,10,game_myth,0.3000428816466552
0.275,noisy_negative_5,Negative k=5,1.6695652173913045,0.5,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_039_neutral_anything.json,1,game_myth,nan
0.17277486910994763,noisy_negative_5,Negative k=5,3.4704830053667264,0.5,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_039_neutral_anything.json,2,game_myth,0.3507509143257334
0.17326732673267325,noisy_negative_5,Negative k=5,1.4815627743634767,0.5,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_039_neutral_anything.json,3,game_myth,0.2951530215939102
0.22448979591836735,noisy_negative_5,Negative k=5,2.857586581767355,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_039_neutral_anything.json,4,game_myth,0.3044047619047619
0.20095693779904306,noisy_negative_5,Negative k=5,1.3841331082710393,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_039_neutral_anything.json,5,game_myth,0.30277009857306414
0.26262626262626265,noisy_negative_5,Negative k=5,2.42816091954023,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_039_neutral_anything.json,6,game_myth,0.2620177664974619
0.31313131313131315,noisy_negative_5,Negative k=5,3.3441558441558445,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_039_neutral_anything.json,7,game_myth,0.29242618741976895
0.34328358208955223,noisy_negative_5,Negative k=5,4.045954045954046,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_039_neutral_anything.json,8,game_myth,0.32796401467557923
0.3054187192118227,noisy_negative_5,Negative k=5,3.399122807017544,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_039_neutral_anything.json,9,game_myth,0.29964585054893167
0.2641509433962264,noisy_negative_5,Negative k=5,3.0344487306001615,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_039_neutral_anything.json,10,game_myth,0.293872982208083
0.07567567567567568,noisy_negative_5,Negative k=5,0.8000512032770097,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_040_neutral_anything.json,1,game_myth,nan
0.1111111111111111,noisy_negative_5,Negative k=5,0.8130081300813008,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_040_neutral_anything.json,2,game_myth,0.17446565677526457
0.14210526315789473,noisy_negative_5,Negative k=5,1.558331312151346,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_040_neutral_anything.json,3,game_myth,0.22342221303568965
0.1657754010695187,noisy_negative_5,Negative k=5,1.8744698897370653,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_040_neutral_anything.json,4,game_myth,0.27969269102990035
0.12435233160621761,noisy_negative_5,Negative k=5,2.222464320732106,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_040_neutral_anything.json,5,game_myth,0.21508379888268156
0.155,noisy_negative_5,Negative k=5,1.7458236208236206,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_040_neutral_anything.json,6,game_myth,0.21402127284480227
0.13705583756345177,noisy_negative_5,Negative k=5,1.0564420803782506,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_040_neutral_anything.json,7,game_myth,0.24446770334928228
0.12380952380952381,noisy_negative_5,Negative k=5,3.125,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_040_neutral_anything.json,8,game_myth,0.3159909688819083
0.12380952380952381,noisy_negative_5,Negative k=5,1.3638542665388305,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_040_neutral_anything.json,9,game_myth,0.2791568742655699
0.1711229946524064,noisy_negative_5,Negative k=5,1.401378896882494,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_040_neutral_anything.json,10,game_myth,0.29996081504702193
0.12643678160919541,noisy_negative_5,Negative k=5,2.3512076366198986,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_041_neutral_anything.json,1,game_myth,nan
0.0481283422459893,noisy_negative_5,Negative k=5,3.818785578747628,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_041_neutral_anything.json,2,game_myth,0.13291900561347234
0.16022099447513813,noisy_negative_5,Negative k=5,1.8524572300316007,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_041_neutral_anything.json,3,game_myth,0.08807030665669409
0.12087912087912088,noisy_negative_5,Negative k=5,3.333333333333333,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_041_neutral_anything.json,4,game_myth,0.11489485134155185
0.10582010582010581,noisy_negative_5,Negative k=5,6.48109243697479,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_041_neutral_anything.json,5,game_myth,0.14238694467407612
0.15428571428571428,noisy_negative_5,Negative k=5,5.230228856813566,0.5,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_041_neutral_anything.json,6,game_myth,0.1380054240631164
0.14634146341463414,noisy_negative_5,Negative k=5,3.3783783783783785,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_041_neutral_anything.json,7,game_myth,0.11757548798995238
0.125,noisy_negative_5,Negative k=5,3.797926211719315,0.5,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_041_neutral_anything.json,8,game_myth,0.15312971342383108
0.08,noisy_negative_5,Negative k=5,4.6716302289550695,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_041_neutral_anything.json,9,game_myth,0.1389599317988065
0.11059907834101383,noisy_negative_5,Negative k=5,3.0142155142155143,0.25,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_041_neutral_anything.json,10,game_myth,0.18079055710240116
0.09340659340659341,noisy_negative_5,Negative k=5,0.7941009642654566,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_042_neutral_anything.json,1,game_myth,nan
0.09375,noisy_negative_5,Negative k=5,1.1724565756823822,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_042_neutral_anything.json,2,game_myth,0.10248618784530386
0.16489361702127658,noisy_negative_5,Negative k=5,0.7633587786259542,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_042_neutral_anything.json,3,game_myth,0.15009205454231633
0.2265193370165746,noisy_negative_5,Negative k=5,0.390625,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_042_neutral_anything.json,4,game_myth,0.13761406869396334
0.1477832512315271,noisy_negative_5,Negative k=5,0.0,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_042_neutral_anything.json,5,game_myth,0.16674558080808083
0.13526570048309178,noisy_negative_5,Negative k=5,0.7246376811594203,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_042_neutral_anything.json,6,game_myth,0.18357487922705312
0.2,noisy_negative_5,Negative k=5,0.7092198581560284,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_042_neutral_anything.json,7,game_myth,0.19358585858585858
0.23232323232323232,noisy_negative_5,Negative k=5,0.6969402622632346,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_042_neutral_anything.json,8,game_myth,0.2749556344276841
0.15789473684210525,noisy_negative_5,Negative k=5,0.7220310707955375,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_042_neutral_anything.json,9,game_myth,0.28975832347473385
0.1553398058252427,noisy_negative_5,Negative k=5,1.0739979445015417,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_042_neutral_anything.json,10,game_myth,0.28342245989304815
0.17714285714285713,noisy_negative_5,Negative k=5,0.0,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_043_neutral_anything.json,1,game_myth,nan
0.1,noisy_negative_5,Negative k=5,0.4065040650406504,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_043_neutral_anything.json,2,game_myth,0.11798310978638848
0.10599078341013825,noisy_negative_5,Negative k=5,1.074034389509669,0.5,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_043_neutral_anything.json,3,game_myth,0.1006984999427459
0.21890547263681592,noisy_negative_5,Negative k=5,0.0,1.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_043_neutral_anything.json,4,game_myth,0.09234234234234234
0.07264957264957266,noisy_negative_5,Negative k=5,0.698772886638099,0.5,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_043_neutral_anything.json,5,game_myth,0.1020493102901538
0.09734513274336283,noisy_negative_5,Negative k=5,0.7001566784175479,0.0,Claude Sonnet 4.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_043_neutral_anything.json,6,game_myth,0.10321605277625068
