path,version,experiment,model,task_order,noise_condition,noise_label,informed,n_rounds,lag1_AB,lag1_BA,same_round_AB
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_076_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,myth_game,noisy_positive_5_informed,positive,True,10,0.8019023887626413,0.8930705813987363,0.8153377421269133
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_082_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,myth_game,noisy_positive_5_informed,positive,True,10,0.42863982984346405,0.9685049186828072,0.06632865841432356
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_088_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,myth_game,noisy_positive_5_informed,positive,True,10,0.06976802811318486,0.43633832214809704,0.09952537648260003
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_080_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,myth_game,noisy_positive_5_informed,positive,True,10,0.3998511756934493,-0.05563738843439317,0.243013927015665
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_087_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,myth_game,noisy_positive_5_informed,positive,True,10,0.6878621491618574,0.250809401400225,0.3075036283895584
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_079_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,myth_game,noisy_positive_5_informed,positive,True,10,0.6679411019002656,0.2556856664962548,0.40708072188414873
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_085_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,myth_game,noisy_positive_5_informed,positive,True,10,0.2175984402261793,0.6838871961954157,0.26175471103634235
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_077_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,myth_game,noisy_positive_5_informed,positive,True,10,0.5224936847691974,0.15243183068536156,0.48100034872473185
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_083_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,myth_game,noisy_positive_5_informed,positive,True,10,0.6132753569907251,0.814906105119032,0.6587830717485921
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_081_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,myth_game,noisy_positive_5_informed,positive,True,10,0.35002422093998364,-0.30673421347289076,0.6706666517055577
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_075_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,myth_game,noisy_positive_5_informed,positive,True,10,-0.4433109273331968,0.7388520622081539,-0.23741037295647538
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_089_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,myth_game,noisy_positive_5_informed,positive,True,10,0.5290869196056751,0.18251453871715403,0.4350298402222036
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_072_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,myth_game,noisy_positive_5,positive,False,10,0.2541969917023528,0.17655671895683642,0.13942522928713197
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_064_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,myth_game,noisy_positive_5,positive,False,10,0.47524707734004734,0.32157121149581624,0.6184476897750266
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_070_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,myth_game,noisy_positive_5,positive,False,10,0.5284428230136569,0.06106528938905136,0.04202493256892145
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_066_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,myth_game,noisy_positive_5,positive,False,10,-0.16664390972180138,0.062119481180307315,0.01891694912011004
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_068_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,myth_game,noisy_positive_5,positive,False,10,0.6829141708516338,0.2619354522656959,0.19938114994736642
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_060_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,myth_game,noisy_positive_5,positive,False,10,0.5427319299552097,-0.19310164274799949,0.08356678777737746
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_074_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,myth_game,noisy_positive_5,positive,False,10,0.5096407041736752,0.1676868033461995,0.22131028678273915
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_062_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,myth_game,noisy_positive_5,positive,False,10,0.548288619685737,0.6577807424200703,0.784602242991471
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_065_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,myth_game,noisy_positive_5,positive,False,10,0.17504809831231932,0.01995928293837809,-0.17284115726783963
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_073_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,myth_game,noisy_positive_5,positive,False,10,0.12746550115790184,0.49979145266698705,0.4091646467001881
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_067_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,myth_game,noisy_positive_5,positive,False,10,-0.5665715934416967,0.25573561246464865,-0.5353837638881699
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_071_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,myth_game,noisy_positive_5,positive,False,10,0.536662059019827,0.2716315889763591,0.07991259980897647
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_061_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,myth_game,noisy_positive_5,positive,False,10,0.20588489157931908,0.7335860062827181,0.5950000945842137
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_069_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,myth_game,noisy_positive_5,positive,False,10,-0.052235434767992917,0.16832540342477556,-0.7223354814660636
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_063_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,myth_game,noisy_positive_5,positive,False,10,0.06362681809883862,0.19061018792658904,0.3238215956512127
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_048_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,game_myth,noisy_positive_5_informed,positive,True,10,0.13687315450137214,-0.14544085543050972,0.6461124848289159
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_056_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,game_myth,noisy_positive_5_informed,positive,True,10,0.3458571231396788,0.4222528189120519,0.5223767822491036
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_054_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,game_myth,noisy_positive_5_informed,positive,True,10,0.5776968088270926,0.5941420820361986,0.27658057482687803
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_052_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,game_myth,noisy_positive_5_informed,positive,True,10,-0.2952435010543845,-0.007273845272700641,0.031648521253158285
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_050_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,game_myth,noisy_positive_5_informed,positive,True,10,-0.06309601472053862,0.1490504971552635,0.07476914831321714
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_046_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,game_myth,noisy_positive_5_informed,positive,True,10,0.7421319979108283,0.7433009965175497,0.5322713492875298
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_058_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,game_myth,noisy_positive_5_informed,positive,True,10,0.5695088799167229,-0.2119756865769508,0.06457023884956749
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_057_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,game_myth,noisy_positive_5_informed,positive,True,10,0.48731805113977567,-0.10969417961869954,0.03932961176511162
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_049_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,game_myth,noisy_positive_5_informed,positive,True,10,0.5806839919860002,-0.3101689112058635,-0.10657292527401604
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_055_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,game_myth,noisy_positive_5_informed,positive,True,10,0.36295348788367326,0.3697990676694785,0.645468320421191
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_045_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,game_myth,noisy_positive_5_informed,positive,True,10,0.8966116507049496,0.8290194524682737,0.897978103980893
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_053_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,game_myth,noisy_positive_5_informed,positive,True,10,0.57044185711468,0.1850136502637829,0.31203131799196476
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_059_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,game_myth,noisy_positive_5_informed,positive,True,10,-0.16441616758815175,0.375696853701059,-0.13303700524754886
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_047_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,game_myth,noisy_positive_5_informed,positive,True,10,0.8592674959094484,0.661162631389177,0.8576990997293219
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_051_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,game_myth,noisy_positive_5_informed,positive,True,10,0.14490960772181743,0.14372072539448538,0.5106021629479904
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5/noise_positive_mem3_gpt5_nano_030_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,game_myth,noisy_positive_5,positive,False,10,0.33704614011277456,-0.25260491842163657,-0.15949365832929113
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5/noise_positive_mem3_gpt5_nano_038_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,game_myth,noisy_positive_5,positive,False,10,0.5551930783348585,0.35637206809666744,0.3275127581424539
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5/noise_positive_mem3_gpt5_nano_040_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,game_myth,noisy_positive_5,positive,False,10,0.33041344963926,0.041252285917263994,-0.033151586469252925
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5/noise_positive_mem3_gpt5_nano_032_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,game_myth,noisy_positive_5,positive,False,10,0.6762345733001535,0.25365000330345977,0.2748323090071648
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5/noise_positive_mem3_gpt5_nano_042_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,game_myth,noisy_positive_5,positive,False,10,0.5890646418477783,0.5827007521159955,0.6053104728281721
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5/noise_positive_mem3_gpt5_nano_044_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,game_myth,noisy_positive_5,positive,False,10,0.7342764572585798,0.7891838947387592,0.8068936258241417
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5/noise_positive_mem3_gpt5_nano_034_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,game_myth,noisy_positive_5,positive,False,10,-0.419123252805077,0.2120422511515188,-0.5037209500558871
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5/noise_positive_mem3_gpt5_nano_036_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,game_myth,noisy_positive_5,positive,False,10,-0.13275247623227232,0.11982292904150219,0.5063757455164806
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5/noise_positive_mem3_gpt5_nano_041_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,game_myth,noisy_positive_5,positive,False,10,-0.5979978942250279,0.10965218814895378,-0.3479969467330564
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5/noise_positive_mem3_gpt5_nano_039_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,game_myth,noisy_positive_5,positive,False,10,0.5753757657931384,0.8343743764042432,0.468216320622245
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5/noise_positive_mem3_gpt5_nano_031_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,game_myth,noisy_positive_5,positive,False,10,0.7397863398540674,0.7232963173440626,0.4505071252141126
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5/noise_positive_mem3_gpt5_nano_043_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,game_myth,noisy_positive_5,positive,False,10,-0.3546761712043304,0.43796788286269317,-0.3520065135510357
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5/noise_positive_mem3_gpt5_nano_033_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,game_myth,noisy_positive_5,positive,False,10,0.5146591697796475,0.31930324112529584,0.7130529240252268
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5/noise_positive_mem3_gpt5_nano_035_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,game_myth,noisy_positive_5,positive,False,10,0.597322756870083,0.7698924017151966,0.7095124920483318
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5/noise_positive_mem3_gpt5_nano_037_neutral_anything.json,v4_direct_provider,noise_positive_mem3_gpt5_nano,gpt-5-nano,game_myth,noisy_positive_5,positive,False,10,0.1388864065931206,0.13590311635251712,0.5856865558896451
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_060_neutral_anything.json,v4_direct_provider,noise_negative_mem3_claude_sonnet_45,claude-sonnet-4.5,myth_game,noisy_negative_5,negative_5,False,10,0.1085419015524777,-0.06674646755034157,0.5035555021988625
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_068_neutral_anything.json,v4_direct_provider,noise_negative_mem3_claude_sonnet_45,claude-sonnet-4.5,myth_game,noisy_negative_5,negative_5,False,10,0.6406170037082296,-0.6698911948105586,0.43400255600002213
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_062_neutral_anything.json,v4_direct_provider,noise_negative_mem3_claude_sonnet_45,claude-sonnet-4.5,myth_game,noisy_negative_5,negative_5,False,10,0.06840784685729204,-0.2733760317280271,-0.4139858081458095
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_074_neutral_anything.json,v4_direct_provider,noise_negative_mem3_claude_sonnet_45,claude-sonnet-4.5,myth_game,noisy_negative_5,negative_5,False,10,0.11853013578625857,0.960605388155797,0.4637622065864498
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_064_neutral_anything.json,v4_direct_provider,noise_negative_mem3_claude_sonnet_45,claude-sonnet-4.5,myth_game,noisy_negative_5,negative_5,False,10,0.3358785254364427,-0.17931121275737782,-0.1932830326469092
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_072_neutral_anything.json,v4_direct_provider,noise_negative_mem3_claude_sonnet_45,claude-sonnet-4.5,myth_game,noisy_negative_5,negative_5,False,10,-0.06554899778728966,0.4510280882100126,-0.0017313050115675616
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_066_neutral_anything.json,v4_direct_provider,noise_negative_mem3_claude_sonnet_45,claude-sonnet-4.5,myth_game,noisy_negative_5,negative_5,False,10,0.5673524132147308,0.17580472669272348,0.26218886149001797
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_070_neutral_anything.json,v4_direct_provider,noise_negative_mem3_claude_sonnet_45,claude-sonnet-4.5,myth_game,noisy_negative_5,negative_5,False,10,-0.25268801733899265,0.4402497805928807,0.12202303713464031
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_069_neutral_anything.json,v4_direct_provider,noise_negative_mem3_claude_sonnet_45,claude-sonnet-4.5,myth_game,noisy_negative_5,negative_5,False,10,0.4174345642702555,0.3608731813511137,0.42814596674713157
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_061_neutral_anything.json,v4_direct_provider,noise_negative_mem3_claude_sonnet_45,claude-sonnet-4.5,myth_game,noisy_negative_5,negative_5,False,10,0.5523411832867736,-0.13843307554855863,0.26428200744110153
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_063_neutral_anything.json,v4_direct_provider,noise_negative_mem3_claude_sonnet_45,claude-sonnet-4.5,myth_game,noisy_negative_5,negative_5,False,10,0.4206074211626956,0.5973748170739193,0.6804342315312829
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_073_neutral_anything.json,v4_direct_provider,noise_negative_mem3_claude_sonnet_45,claude-sonnet-4.5,myth_game,noisy_negative_5,negative_5,False,10,-0.406460970212153,0.5566607004973846,0.2730536025778424
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_065_neutral_anything.json,v4_direct_provider,noise_negative_mem3_claude_sonnet_45,claude-sonnet-4.5,myth_game,noisy_negative_5,negative_5,False,10,-0.3362700626667611,0.1727172339770717,-0.20060534696221297
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_071_neutral_anything.json,v4_direct_provider,noise_negative_mem3_claude_sonnet_45,claude-sonnet-4.5,myth_game,noisy_negative_5,negative_5,False,10,0.48182750703708405,-0.32487875632852636,-0.33206003883397467
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_067_neutral_anything.json,v4_direct_provider,noise_negative_mem3_claude_sonnet_45,claude-sonnet-4.5,myth_game,noisy_negative_5,negative_5,False,10,-0.28101302398967637,-0.1040637574423985,-0.3556512598037418
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5_informed/noise_negative_mem3_claude_sonnet_45_082_neutral_anything.json,v4_direct_provider,noise_negative_mem3_claude_sonnet_45,claude-sonnet-4.5,myth_game,noisy_negative_5_informed,negative_5,True,10,0.7071708948257285,0.3570185775750905,0.3279903229789892
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5_informed/noise_negative_mem3_claude_sonnet_45_076_neutral_anything.json,v4_direct_provider,noise_negative_mem3_claude_sonnet_45,claude-sonnet-4.5,myth_game,noisy_negative_5_informed,negative_5,True,10,0.1019623422039939,-0.08286246019863824,-0.08820563494434869
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5_informed/noise_negative_mem3_claude_sonnet_45_080_neutral_anything.json,v4_direct_provider,noise_negative_mem3_claude_sonnet_45,claude-sonnet-4.5,myth_game,noisy_negative_5_informed,negative_5,True,10,-0.33516227512968494,-0.28336903068855696,-0.6192875495783584
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5_informed/noise_negative_mem3_claude_sonnet_45_088_neutral_anything.json,v4_direct_provider,noise_negative_mem3_claude_sonnet_45,claude-sonnet-4.5,myth_game,noisy_negative_5_informed,negative_5,True,10,0.5479550175629638,0.2665238738342671,-0.2078967271051149
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5_informed/noise_negative_mem3_claude_sonnet_45_086_neutral_anything.json,v4_direct_provider,noise_negative_mem3_claude_sonnet_45,claude-sonnet-4.5,myth_game,noisy_negative_5_informed,negative_5,True,10,0.3997109606469829,-0.08631472822048401,0.11543423416517284
noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5_informed/noise_negative_mem3_claude_sonnet_45_078_neutral_anything.json,v4_direct_provider,noise_negative_mem3_claude_sonnet_45,claude-sonnet-4.5,myth_game,noisy_negative_5_informed,negative_5,True,10,0.2036150153820648,-0.3730049592055408,-0.11667303306318497
