path,version,experiment,model,task_order,noise_condition,noise_label,informed,agent,round,coop_index
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_033_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_2,9,1.875
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_033_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_2,10,1.829268292682927
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_031_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_1,1,0.0
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_031_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_1,2,0.6756756756756757
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_031_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_1,3,3.048780487804878
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_031_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_1,4,1.25
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_031_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_1,5,-0.6329113924050633
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_031_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_1,6,1.910828025477707
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_031_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_1,7,0.6451612903225806
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_031_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_1,8,2.4539877300613497
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_031_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_1,9,0.0
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_031_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_1,10,0.6578947368421053
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_031_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_2,1,1.5748031496062993
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_031_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_2,2,0.0
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_031_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_2,3,1.2738853503184713
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_031_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_2,4,2.5316455696202533
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_031_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_2,5,0.0
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_031_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_2,6,0.6711409395973155
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_031_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_2,7,-0.6666666666666666
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_031_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_2,8,0.6493506493506493
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_031_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_2,9,0.6535947712418301
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_031_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_2,10,1.2903225806451613
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_036_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_1,1,0.0
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_036_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_1,2,2.857142857142857
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_036_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_1,3,1.2987012987012987
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_036_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_1,4,0.7299270072992701
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_036_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_1,5,1.3157894736842106
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_036_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_1,6,0.6578947368421053
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_036_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_1,7,0.0
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_036_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_1,8,0.0
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_036_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_1,9,0.6711409395973155
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_036_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_1,10,-0.6802721088435374
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_036_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_2,1,2.2222222222222223
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_036_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_2,2,0.6535947712418301
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_036_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_2,3,0.7142857142857143
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_036_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_2,4,0.6756756756756757
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_036_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_2,5,18.75
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_036_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_2,6,4.6875
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_036_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_2,7,5.555555555555555
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_036_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_2,8,0.0
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_036_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_2,9,17.857142857142858
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_036_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_2,10,0.0
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_034_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_1,1,-0.7407407407407407
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_034_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_1,2,4.838709677419355
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_034_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_1,3,3.8461538461538463
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_034_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_1,4,4.225352112676056
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_034_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_1,5,3.5460992907801416
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_034_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_1,6,6.896551724137931
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_034_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_1,7,5.970149253731344
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_034_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_1,8,5.369127516778524
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_034_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_1,9,3.7037037037037037
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_034_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_1,10,4.545454545454546
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_034_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_2,1,4.794520547945205
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_034_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_2,2,2.73972602739726
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_034_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_2,3,4.285714285714286
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_034_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_2,4,8.633093525179856
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_034_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_2,5,5.109489051094891
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_034_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_2,6,3.4722222222222223
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_034_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_2,7,5.194805194805195
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_034_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_2,8,4.72972972972973
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_034_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_2,9,2.7210884353741496
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_034_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_2,10,2.5806451612903225
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_032_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_1,1,2.797202797202797
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_032_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_1,2,-1.3888888888888888
noise_experiments/v4_direct_provider_A1A3_combined/gpt5nano_partner_myth_plus_reasoning/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_plus_reasoning_032_neutral_anything.json,v4_direct_provider_A1A3_combined,gpt5nano_partner_myth_plus_reasoning,gpt-5-nano,game_myth,noisy_bootstrap_cooperation,gpt5nano_partner_myth_plus_reasoning,False,Agent_1,3,1.4705882352941178
