path,model,task_order,noise_label,informed,experiment,agent,n_rounds_with_myth,total_tokens,n_distinct_coinages,max_persistence,n_rounds_with_coinage,rare_share_pct,n_coinages_in_reasons,any_coinage_in_reasons
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_088_neutral_anything.json,gpt-5-nano,myth_game,positive,True,noise_positive_mem3_gpt5_nano,Agent_1,10,2088,1,1,1,0.047892720306513405,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_088_neutral_anything.json,gpt-5-nano,myth_game,positive,True,noise_positive_mem3_gpt5_nano,Agent_2,10,2199,5,2,4,0.36380172805820826,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_080_neutral_anything.json,gpt-5-nano,myth_game,positive,True,noise_positive_mem3_gpt5_nano,Agent_1,10,2149,4,3,4,0.2791996277338297,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_080_neutral_anything.json,gpt-5-nano,myth_game,positive,True,noise_positive_mem3_gpt5_nano,Agent_2,10,2185,2,1,2,0.09153318077803205,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_087_neutral_anything.json,gpt-5-nano,myth_game,positive,True,noise_positive_mem3_gpt5_nano,Agent_1,10,2273,6,1,4,0.39595248570171576,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_087_neutral_anything.json,gpt-5-nano,myth_game,positive,True,noise_positive_mem3_gpt5_nano,Agent_2,10,2183,9,3,6,0.5497022446174988,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_079_neutral_anything.json,gpt-5-nano,myth_game,positive,True,noise_positive_mem3_gpt5_nano,Agent_1,10,2150,3,2,3,0.18604651162790697,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_079_neutral_anything.json,gpt-5-nano,myth_game,positive,True,noise_positive_mem3_gpt5_nano,Agent_2,10,2147,8,2,6,0.4657661853749418,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_085_neutral_anything.json,gpt-5-nano,myth_game,positive,True,noise_positive_mem3_gpt5_nano,Agent_1,10,2158,8,5,7,0.6487488415199258,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_085_neutral_anything.json,gpt-5-nano,myth_game,positive,True,noise_positive_mem3_gpt5_nano,Agent_2,10,2173,3,1,3,0.13805798435342845,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_077_neutral_anything.json,gpt-5-nano,myth_game,positive,True,noise_positive_mem3_gpt5_nano,Agent_1,10,2206,3,2,4,0.1813236627379873,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_077_neutral_anything.json,gpt-5-nano,myth_game,positive,True,noise_positive_mem3_gpt5_nano,Agent_2,10,2239,11,5,9,0.8932559178204555,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_083_neutral_anything.json,gpt-5-nano,myth_game,positive,True,noise_positive_mem3_gpt5_nano,Agent_1,10,2143,3,1,3,0.23331777881474566,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_083_neutral_anything.json,gpt-5-nano,myth_game,positive,True,noise_positive_mem3_gpt5_nano,Agent_2,10,2200,4,2,3,0.22727272727272727,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_081_neutral_anything.json,gpt-5-nano,myth_game,positive,True,noise_positive_mem3_gpt5_nano,Agent_1,10,2147,5,1,4,0.2794597112249651,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_081_neutral_anything.json,gpt-5-nano,myth_game,positive,True,noise_positive_mem3_gpt5_nano,Agent_2,10,2177,5,1,4,0.22967386311437757,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_075_neutral_anything.json,gpt-5-nano,myth_game,positive,True,noise_positive_mem3_gpt5_nano,Agent_1,10,2132,6,4,8,0.5159474671669794,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_075_neutral_anything.json,gpt-5-nano,myth_game,positive,True,noise_positive_mem3_gpt5_nano,Agent_2,10,2152,6,3,6,0.4182156133828996,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_089_neutral_anything.json,gpt-5-nano,myth_game,positive,True,noise_positive_mem3_gpt5_nano,Agent_1,10,2112,11,3,7,0.8522727272727272,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_089_neutral_anything.json,gpt-5-nano,myth_game,positive,True,noise_positive_mem3_gpt5_nano,Agent_2,10,2144,7,1,5,0.3264925373134328,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_072_neutral_anything.json,gpt-5-nano,myth_game,positive,False,noise_positive_mem3_gpt5_nano,Agent_1,10,2145,5,1,4,0.27972027972027974,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_072_neutral_anything.json,gpt-5-nano,myth_game,positive,False,noise_positive_mem3_gpt5_nano,Agent_2,10,2155,8,1,5,0.37122969837587005,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_064_neutral_anything.json,gpt-5-nano,myth_game,positive,False,noise_positive_mem3_gpt5_nano,Agent_1,10,2138,2,1,2,0.09354536950420954,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_064_neutral_anything.json,gpt-5-nano,myth_game,positive,False,noise_positive_mem3_gpt5_nano,Agent_2,10,2218,6,6,8,0.5410279531109108,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_070_neutral_anything.json,gpt-5-nano,myth_game,positive,False,noise_positive_mem3_gpt5_nano,Agent_1,10,2144,9,1,7,0.4197761194029851,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_070_neutral_anything.json,gpt-5-nano,myth_game,positive,False,noise_positive_mem3_gpt5_nano,Agent_2,10,2125,8,1,6,0.5176470588235295,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_066_neutral_anything.json,gpt-5-nano,myth_game,positive,False,noise_positive_mem3_gpt5_nano,Agent_1,10,2164,7,1,6,0.36968576709796674,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_066_neutral_anything.json,gpt-5-nano,myth_game,positive,False,noise_positive_mem3_gpt5_nano,Agent_2,10,2194,6,2,5,0.3646308113035551,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_068_neutral_anything.json,gpt-5-nano,myth_game,positive,False,noise_positive_mem3_gpt5_nano,Agent_1,10,2202,4,2,5,0.2270663033605813,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_068_neutral_anything.json,gpt-5-nano,myth_game,positive,False,noise_positive_mem3_gpt5_nano,Agent_2,10,2199,9,1,7,0.45475216007276037,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_060_neutral_anything.json,gpt-5-nano,myth_game,positive,False,noise_positive_mem3_gpt5_nano,Agent_1,10,1976,3,1,1,0.15182186234817813,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_060_neutral_anything.json,gpt-5-nano,myth_game,positive,False,noise_positive_mem3_gpt5_nano,Agent_2,10,2179,3,1,3,0.13767783386874713,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_074_neutral_anything.json,gpt-5-nano,myth_game,positive,False,noise_positive_mem3_gpt5_nano,Agent_1,10,2206,2,1,2,0.09066183136899365,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_074_neutral_anything.json,gpt-5-nano,myth_game,positive,False,noise_positive_mem3_gpt5_nano,Agent_2,10,2215,6,1,6,0.27088036117381487,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_062_neutral_anything.json,gpt-5-nano,myth_game,positive,False,noise_positive_mem3_gpt5_nano,Agent_1,10,2135,5,1,5,0.234192037470726,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_062_neutral_anything.json,gpt-5-nano,myth_game,positive,False,noise_positive_mem3_gpt5_nano,Agent_2,10,2157,3,3,4,0.23180343069077425,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_065_neutral_anything.json,gpt-5-nano,myth_game,positive,False,noise_positive_mem3_gpt5_nano,Agent_1,10,2173,3,1,2,0.13805798435342845,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_065_neutral_anything.json,gpt-5-nano,myth_game,positive,False,noise_positive_mem3_gpt5_nano,Agent_2,10,2087,6,4,8,0.4791566842357451,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_073_neutral_anything.json,gpt-5-nano,myth_game,positive,False,noise_positive_mem3_gpt5_nano,Agent_1,10,2137,9,2,6,0.4679457182966776,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_073_neutral_anything.json,gpt-5-nano,myth_game,positive,False,noise_positive_mem3_gpt5_nano,Agent_2,10,2148,6,2,6,0.41899441340782123,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_067_neutral_anything.json,gpt-5-nano,myth_game,positive,False,noise_positive_mem3_gpt5_nano,Agent_1,10,2185,6,1,5,0.2745995423340961,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_067_neutral_anything.json,gpt-5-nano,myth_game,positive,False,noise_positive_mem3_gpt5_nano,Agent_2,10,2173,9,1,5,0.46019328117809477,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_071_neutral_anything.json,gpt-5-nano,myth_game,positive,False,noise_positive_mem3_gpt5_nano,Agent_1,10,2174,1,1,1,0.045998160073597055,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_071_neutral_anything.json,gpt-5-nano,myth_game,positive,False,noise_positive_mem3_gpt5_nano,Agent_2,10,2101,7,1,5,0.333174678724417,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_061_neutral_anything.json,gpt-5-nano,myth_game,positive,False,noise_positive_mem3_gpt5_nano,Agent_1,10,2138,3,1,3,0.1403180542563143,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_061_neutral_anything.json,gpt-5-nano,myth_game,positive,False,noise_positive_mem3_gpt5_nano,Agent_2,10,2151,7,4,8,0.5578800557880056,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_069_neutral_anything.json,gpt-5-nano,myth_game,positive,False,noise_positive_mem3_gpt5_nano,Agent_1,10,1707,9,1,5,0.5272407732864675,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_069_neutral_anything.json,gpt-5-nano,myth_game,positive,False,noise_positive_mem3_gpt5_nano,Agent_2,10,2227,9,1,7,0.4041311180960934,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_063_neutral_anything.json,gpt-5-nano,myth_game,positive,False,noise_positive_mem3_gpt5_nano,Agent_1,10,2139,2,1,2,0.09350163627863488,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/myth_game/noisy_positive_5/noise_positive_mem3_gpt5_nano_063_neutral_anything.json,gpt-5-nano,myth_game,positive,False,noise_positive_mem3_gpt5_nano,Agent_2,10,2144,5,1,5,0.23320895522388058,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_048_neutral_anything.json,gpt-5-nano,game_myth,positive,True,noise_positive_mem3_gpt5_nano,Agent_1,10,2187,5,6,8,0.594421582075903,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_048_neutral_anything.json,gpt-5-nano,game_myth,positive,True,noise_positive_mem3_gpt5_nano,Agent_2,10,2137,7,1,5,0.4679457182966776,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_056_neutral_anything.json,gpt-5-nano,game_myth,positive,True,noise_positive_mem3_gpt5_nano,Agent_1,10,2128,9,1,6,0.42293233082706766,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_056_neutral_anything.json,gpt-5-nano,game_myth,positive,True,noise_positive_mem3_gpt5_nano,Agent_2,10,2177,9,1,4,0.41341295360587965,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_054_neutral_anything.json,gpt-5-nano,game_myth,positive,True,noise_positive_mem3_gpt5_nano,Agent_1,10,2143,5,3,6,0.3266448903406439,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_054_neutral_anything.json,gpt-5-nano,game_myth,positive,True,noise_positive_mem3_gpt5_nano,Agent_2,10,2205,3,1,3,0.13605442176870747,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_052_neutral_anything.json,gpt-5-nano,game_myth,positive,True,noise_positive_mem3_gpt5_nano,Agent_1,10,2174,9,1,5,0.41398344066237347,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_052_neutral_anything.json,gpt-5-nano,game_myth,positive,True,noise_positive_mem3_gpt5_nano,Agent_2,10,2141,7,1,4,0.42036431574030825,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_050_neutral_anything.json,gpt-5-nano,game_myth,positive,True,noise_positive_mem3_gpt5_nano,Agent_1,10,2206,2,1,2,0.09066183136899365,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_050_neutral_anything.json,gpt-5-nano,game_myth,positive,True,noise_positive_mem3_gpt5_nano,Agent_2,10,2181,8,1,6,0.504355800091701,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_046_neutral_anything.json,gpt-5-nano,game_myth,positive,True,noise_positive_mem3_gpt5_nano,Agent_1,10,2195,6,2,5,0.31890660592255127,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_046_neutral_anything.json,gpt-5-nano,game_myth,positive,True,noise_positive_mem3_gpt5_nano,Agent_2,10,2160,4,1,3,0.1851851851851852,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_058_neutral_anything.json,gpt-5-nano,game_myth,positive,True,noise_positive_mem3_gpt5_nano,Agent_1,10,2217,7,4,7,0.5863779882724403,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_058_neutral_anything.json,gpt-5-nano,game_myth,positive,True,noise_positive_mem3_gpt5_nano,Agent_2,10,2224,3,1,3,0.13489208633093525,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_057_neutral_anything.json,gpt-5-nano,game_myth,positive,True,noise_positive_mem3_gpt5_nano,Agent_1,10,2173,4,1,4,0.23009664058904739,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_057_neutral_anything.json,gpt-5-nano,game_myth,positive,True,noise_positive_mem3_gpt5_nano,Agent_2,10,2173,4,2,4,0.23009664058904739,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_049_neutral_anything.json,gpt-5-nano,game_myth,positive,True,noise_positive_mem3_gpt5_nano,Agent_1,10,2232,7,1,5,0.31362007168458783,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_049_neutral_anything.json,gpt-5-nano,game_myth,positive,True,noise_positive_mem3_gpt5_nano,Agent_2,10,2220,10,2,7,0.4954954954954955,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_055_neutral_anything.json,gpt-5-nano,game_myth,positive,True,noise_positive_mem3_gpt5_nano,Agent_1,10,2211,3,1,3,0.13568521031207598,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_055_neutral_anything.json,gpt-5-nano,game_myth,positive,True,noise_positive_mem3_gpt5_nano,Agent_2,10,2217,4,2,5,0.2255299954894001,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_045_neutral_anything.json,gpt-5-nano,game_myth,positive,True,noise_positive_mem3_gpt5_nano,Agent_1,10,2206,4,3,5,0.271985494106981,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_045_neutral_anything.json,gpt-5-nano,game_myth,positive,True,noise_positive_mem3_gpt5_nano,Agent_2,10,2216,9,4,9,0.631768953068592,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_053_neutral_anything.json,gpt-5-nano,game_myth,positive,True,noise_positive_mem3_gpt5_nano,Agent_1,10,2150,12,2,8,0.6976744186046512,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_053_neutral_anything.json,gpt-5-nano,game_myth,positive,True,noise_positive_mem3_gpt5_nano,Agent_2,10,2126,9,1,8,0.4233301975540922,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_059_neutral_anything.json,gpt-5-nano,game_myth,positive,True,noise_positive_mem3_gpt5_nano,Agent_1,10,2174,2,3,3,0.18399264029438822,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_059_neutral_anything.json,gpt-5-nano,game_myth,positive,True,noise_positive_mem3_gpt5_nano,Agent_2,10,2142,2,2,3,0.1400560224089636,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_047_neutral_anything.json,gpt-5-nano,game_myth,positive,True,noise_positive_mem3_gpt5_nano,Agent_1,10,2232,8,1,7,0.35842293906810035,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_047_neutral_anything.json,gpt-5-nano,game_myth,positive,True,noise_positive_mem3_gpt5_nano,Agent_2,10,2294,1,1,1,0.043591979075850044,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_051_neutral_anything.json,gpt-5-nano,game_myth,positive,True,noise_positive_mem3_gpt5_nano,Agent_1,10,2161,5,1,4,0.37019898195279966,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5_informed/noise_positive_mem3_gpt5_nano_051_neutral_anything.json,gpt-5-nano,game_myth,positive,True,noise_positive_mem3_gpt5_nano,Agent_2,10,2192,4,1,4,0.3193430656934307,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5/noise_positive_mem3_gpt5_nano_030_neutral_anything.json,gpt-5-nano,game_myth,positive,False,noise_positive_mem3_gpt5_nano,Agent_1,10,2201,5,2,6,0.2726033621081327,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5/noise_positive_mem3_gpt5_nano_030_neutral_anything.json,gpt-5-nano,game_myth,positive,False,noise_positive_mem3_gpt5_nano,Agent_2,10,2102,5,1,5,0.23786869647954328,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5/noise_positive_mem3_gpt5_nano_038_neutral_anything.json,gpt-5-nano,game_myth,positive,False,noise_positive_mem3_gpt5_nano,Agent_1,10,2168,2,1,2,0.09225092250922509,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5/noise_positive_mem3_gpt5_nano_038_neutral_anything.json,gpt-5-nano,game_myth,positive,False,noise_positive_mem3_gpt5_nano,Agent_2,10,2182,7,1,7,0.32080659945004586,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5/noise_positive_mem3_gpt5_nano_040_neutral_anything.json,gpt-5-nano,game_myth,positive,False,noise_positive_mem3_gpt5_nano,Agent_1,10,2157,2,2,2,0.13908205841446453,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5/noise_positive_mem3_gpt5_nano_040_neutral_anything.json,gpt-5-nano,game_myth,positive,False,noise_positive_mem3_gpt5_nano,Agent_2,10,2167,5,2,5,0.46146746654360865,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5/noise_positive_mem3_gpt5_nano_032_neutral_anything.json,gpt-5-nano,game_myth,positive,False,noise_positive_mem3_gpt5_nano,Agent_1,10,2189,7,2,6,0.4111466423024212,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5/noise_positive_mem3_gpt5_nano_032_neutral_anything.json,gpt-5-nano,game_myth,positive,False,noise_positive_mem3_gpt5_nano,Agent_2,10,2209,7,1,4,0.3168854685377999,0,False
noise_experiments/v4_direct_provider/noise_positive_mem3_gpt5_nano/gpt-5-nano/game_myth/noisy_positive_5/noise_positive_mem3_gpt5_nano_042_neutral_anything.json,gpt-5-nano,game_myth,positive,False,noise_positive_mem3_gpt5_nano,Agent_1,10,2166,9,1,5,0.41551246537396125,0,False
