path,model,task_order,noise_label,informed,experiment,round,cos_between,drift_a,drift_b
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_053_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,8,0.572203516960144,0.3449678421020508,0.4451613426208496
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_053_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,9,0.5766716003417969,0.4618438482284546,0.45951318740844727
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_053_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,10,0.8625602722167969,0.32846128940582275,0.4049614667892456
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_045_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,1,0.37663131952285767,1.0000001192092896,1.0000001192092896
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_045_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,2,0.3921829164028168,0.7184366583824158,0.6253296136856079
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_045_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,3,0.756199836730957,0.4121076464653015,0.5508663654327393
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_045_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,4,0.4898231029510498,0.4339863061904907,0.44235068559646606
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_045_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,5,0.675562858581543,0.32547733187675476,0.3948551416397095
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_045_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,6,0.5482971668243408,0.36548227071762085,0.46440836787223816
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_045_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,7,0.7453330755233765,0.41830870509147644,0.4036655128002167
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_045_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,8,0.7344910502433777,0.3183131515979767,0.34759873151779175
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_045_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,9,0.525209367275238,0.40790972113609314,0.2364848256111145
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_045_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,10,0.9135864973068237,0.3631214499473572,0.25706568360328674
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_051_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,1,0.8768916726112366,1.0000001192092896,1.0
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_051_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,2,0.6658511757850647,0.6490938663482666,0.4829714596271515
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_051_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,3,0.3512263894081116,0.4100756049156189,0.4059438109397888
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_051_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,4,0.5537139177322388,0.3516060709953308,0.3930302858352661
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_051_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,5,0.45108291506767273,0.360947847366333,0.4361794888973236
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_051_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,6,0.34762701392173767,0.40181130170822144,0.3238910436630249
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_051_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,7,0.4708018898963928,0.2501351833343506,0.2659118175506592
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_051_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,8,0.5682421922683716,0.34347885847091675,0.38882866501808167
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_051_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,9,0.49990135431289673,0.35109928250312805,0.43818730115890503
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_051_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,10,0.39233002066612244,0.22038677334785461,0.37998124957084656
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_047_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,1,0.38835611939430237,1.0000001192092896,1.0
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_047_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,2,0.44981712102890015,0.8091763257980347,0.48835650086402893
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_047_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,3,0.5413768291473389,0.49182096123695374,0.48797476291656494
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_047_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,4,0.5565739274024963,0.5544958114624023,0.303546279668808
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_047_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,5,0.46404391527175903,0.5621597766876221,0.34011441469192505
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_047_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,6,0.6198225021362305,0.4670895040035248,0.4290129840373993
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_047_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,7,0.5366780161857605,0.4237457513809204,0.3918778598308563
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_047_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,8,0.6173515319824219,0.30234193801879883,0.4006708860397339
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_047_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,9,0.7611645460128784,0.4970937669277191,0.5115901827812195
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_047_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,10,0.5421892404556274,0.4209277033805847,0.3053704798221588
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_059_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,1,0.902884840965271,1.0,1.0
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_059_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,2,0.7017273902893066,0.6849008202552795,0.7539346814155579
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_059_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,3,0.8222675323486328,0.6800644397735596,0.7354550957679749
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_059_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,4,0.8335672616958618,0.6052287817001343,0.7612338662147522
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_059_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,5,0.7931410670280457,0.6953579187393188,0.7109454870223999
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_059_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,6,0.8031136989593506,0.5745600461959839,0.6619377136230469
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_059_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,7,0.8805989027023315,0.6443686485290527,0.6771345138549805
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_059_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,8,0.8964933753013611,0.615121603012085,0.6592877507209778
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_059_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,9,0.8271317481994629,0.5831681489944458,0.6569578647613525
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_059_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,10,0.8709136247634888,0.5941272974014282,0.6888502836227417
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_049_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,1,0.3504508137702942,0.9999999403953552,0.9999998807907104
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_049_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,2,0.46423184871673584,0.5951558351516724,0.5657350420951843
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_049_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,3,0.5175091624259949,0.65732741355896,0.49465227127075195
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_049_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,4,0.4001256823539734,0.32497358322143555,0.4735093116760254
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_049_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,5,0.4127078652381897,0.3850935697555542,0.44178295135498047
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_049_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,6,0.45563024282455444,0.6238985657691956,0.5341171026229858
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_049_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,7,0.62079256772995,0.3337203860282898,0.40276896953582764
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_049_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,8,0.7883855104446411,0.29687362909317017,0.434346079826355
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_049_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,9,0.4067469835281372,0.2517514228820801,0.40117424726486206
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_049_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,10,0.3946838974952698,0.2575119733810425,0.6415464282035828
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_057_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,1,0.5609645843505859,1.0,1.0
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_057_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,2,0.3544807434082031,0.640275239944458,0.3482867479324341
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_057_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,3,0.4821148216724396,0.36119359731674194,0.4571757912635803
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_057_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,4,0.6696003675460815,0.2732372283935547,0.3357667922973633
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_057_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,5,0.8822802901268005,0.4805836081504822,0.30981606245040894
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_057_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,6,0.5626344680786133,0.35221850872039795,0.3776118755340576
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_057_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,7,0.5918176174163818,0.38928869366645813,0.2387552261352539
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_057_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,8,0.8404625058174133,0.48028698563575745,0.35661810636520386
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_057_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,9,0.8511190414428711,0.38763827085494995,0.363120973110199
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_057_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,10,0.9737709760665894,0.4847269654273987,0.44094860553741455
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_055_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,1,0.7322981357574463,0.9999998807907104,1.0
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_055_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,2,0.7994245290756226,0.8501198291778564,0.6186122298240662
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_055_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,3,0.6607260704040527,0.7524897456169128,0.6029442548751831
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_055_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,4,0.5553339123725891,0.58403080701828,0.6593591570854187
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_055_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,5,0.6073875427246094,0.6730555295944214,0.5062054991722107
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_055_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,6,0.7637883424758911,0.5957744717597961,0.5338547229766846
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_055_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,7,0.493208646774292,0.5266640782356262,0.4062892198562622
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_055_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,8,0.5479536056518555,0.6043963432312012,0.4412152171134949
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_055_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,9,0.8339225649833679,0.5503474473953247,0.5998383164405823
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_055_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,10,0.4978693127632141,0.48523494601249695,0.45578551292419434
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_052_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,1,0.4510343074798584,1.0,1.0
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_052_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,2,0.6227172613143921,0.6728905439376831,0.6109490394592285
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_052_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,3,0.5823690891265869,0.7743369340896606,0.5588463544845581
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_052_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,4,0.5426508188247681,0.3878059685230255,0.5782505869865417
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_052_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,5,0.41916221380233765,0.34340548515319824,0.5068886280059814
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_052_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,6,0.7067447304725647,0.47950279712677,0.49982208013534546
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_052_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,7,0.7267147302627563,0.286404550075531,0.5699355602264404
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_052_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,8,0.7629268765449524,0.3437677025794983,0.40066078305244446
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_052_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,9,0.6157728433609009,0.3395986557006836,0.3950769007205963
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_052_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,10,0.6900491714477539,0.44732511043548584,0.40914735198020935
noise_experiments/v4_direct_provider/noise_positive_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_positive_5_informed/noise_positive_mem3_claude_sonnet_45_058_neutral_anything.json,claude-sonnet-4.5,game_myth,positive,True,noise_positive_mem3_claude_sonnet_45,1,0.4829005300998688,1.0,1.0000001192092896
