path,model,noise_label,informed,task_order,agent,coinage,rounds_persisted,in_reasons
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_009_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,checklists,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_009_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,thalor,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_009_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,tideflowers,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_009_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,tamsin,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_006_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,emberwatch,2,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_006_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,gullcrest,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_006_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,dockhand,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_006_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,roselight,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_006_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,stormwood,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_006_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,brinehold,2,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_006_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,shoreline,2,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_006_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,coordinates,2,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_006_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,trapdoor,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_006_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,heavier,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_010_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,repaid,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_010_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,coastlines,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_010_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,heaviest,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_010_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,passersby,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_010_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,passerby,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_010_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,passerby,2,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_010_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,repaid,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_010_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,heavier,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_010_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,rainwater,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_010_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,rulebook,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_003_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,heavier,3,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_003_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,thejar,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_003_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,tidepool,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_003_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,mapmaker,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_003_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,rainwater,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_003_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,heavier,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_003_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,newfound,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_003_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,terracotta,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_003_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,withdrew,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_013_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,forgiven,5,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_013_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,weaponized,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_013_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,sturdier,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_013_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,coastline,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_013_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,fishermen,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_013_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,shoreline,4,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_013_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,repaid,2,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_013_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,passerby,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_013_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,coastline,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_013_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,seasong,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_000_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,shoreline,2,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_000_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,heavier,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_000_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,repaid,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_000_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,cooperative,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_000_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,coastline,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_000_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,shoreline,5,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_000_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,sturdier,2,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_000_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,repaid,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_000_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,rainwater,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_000_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,heavier,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_004_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,sturdier,2,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_004_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,tidesbank,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_004_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,catalog,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_004_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,restructured,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_004_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,seedbank,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_004_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,gathra,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_004_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,heavier,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_004_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,thorne,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_004_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,cataloged,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_004_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,shoreline,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_008_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,repaid,6,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_008_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,coastline,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_008_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,passerby,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_008_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,fishermen,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_008_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,repaid,5,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_008_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,seaborne,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_008_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,clockwright,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_007_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,lanternfish,2,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_007_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,repaid,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_007_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,crafters,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_007_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,withdrew,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_007_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_1,ferrymen,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_007_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,homecoming,2,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_007_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,breadlines,1,False
noise_experiments/v4_direct_provider_A1_adversarial_bootstrap/gpt5nano_partner_myth_adversarial_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_adversarial_bootstrap_007_neutral_trickster_exploitation.json,gpt-5-nano,gpt5nano_partner_myth_adversarial_bootstrap,False,game_myth,Agent_2,mapmakers,1,False
