condition,condition_label,replicate_id,round,agent_id,author_type,text,word_count,coop_density,coop_present,threat_density,threat_present,half_rule,punishment_density,punishment_presence
control,0% defectors,62,4,Agent_8,standard,"Myth: In the Harbor of Glass and Echoes, two piers reach toward a bay where coins become currents. A Sender named Lira stood on the left, bearing five bright stones; a Receiver named Tarek waited on the right, listening for the song of trust. The Gate of Threefold Return hovered above the water, inscribed with runes of patience, mercy, and balance. The law was clear: what Lira sent would ride the river and triple to the far shore; what Tarek returned would settle in Lira’s harbor as light or shadow.

Every dawn, Lira offered a portion, not a feast but a spark, trusting the river’s mercy to magnify it. The river sang, sending a chorus of nine stones to Tarek, a beacon of potential. Tarek weighed the chorus with calm hands, choosing a return that would nourish both shores without draining the well of tomorrow. He returned four stones—enough to keep the voyage steady, but not so much that the balance would tilt toward greed.

Nearby, the Scribe of Points watched, ready to grant deduction coins that could prune the day’s harvest. The Scribe warned: spend wisely, for mercy compounds, but excessive cutting dims future light. Thus the Harbor teaches a shared craft: send with measured courage, return with considerate wisdom, and always leave room for the dawn to arrive anew.",225,3.5555555555555554,1.0,0.0,0.0,0.0,0.4444444444444444,1.0
control,0% defectors,62,5,Agent_1,standard,"Myth: In the Meridian of Three Rivers, a Bridge of Echoes linked two weary shores. On one side stood the Giver, bearing a belt of five coins, each a vow; on the other, the Receiver, listening for the hush between breaths. The Bridge bore three marks: Send, Multiply, Return. When the Giver spoke, a portion would leap into the air and triplicate as it crossed the mist, landing with a shimmer on the Receiver’s palm.

Beside the Bridge stood the Keeper of Weights, who recorded deductions like threads in a loom. Each deduction point spent by the Giver taught restraint, sharpening the edge of generosity for future steps. The Receiver, in turn, learned to measure mercy so the Bridge would endure across many rounds, never snapping under excessive weight.

The myth speaks a culture: set your spark with purpose, let it grow through trust, and return with calm generosity. If you send wisely, light will travel; if you return thoughtfully, the path remains lit for the next traveler. The Bridge thrives when both hands move in concert: the Giver’s measured risk pairs with the Receiver’s careful mercy, and the river’s song swells into a dawn that carries everyone toward brighter crossings. Trust is currency; balance is compass; cooperation is the voyage.",215,4.186046511627907,1.0,0.0,0.0,0.0,0.9302325581395349,1.0
control,0% defectors,62,5,Agent_2,standard,"Myth: In the Ledger of Light, two stones faced one another across a quiet current. Between them lay the Channel of Three: Send, Multiply, Return. The Giver stood with fluttering coins, each choice a note in a shared song; the Receiver listened for the cadence, measuring glow against need. The river did not erase loss, it reframed it, transforming one act into a brighter path for both shores.

Round by round, a careful exchange taught a simple mathematics of trust: send enough to spark a beacon, yet leave a margin for future crossings; return with intention, not debt, so the glow travels onward and multiplies in the hands that follow. The Bridgekeeper counted each deduction like a quiet drumbeat, reminding travelers that every small adjustment reshapes tomorrow’s sunrise.

One evening the Giver offered a measured gift; the river triple-kissed the air, pouring nine into the Receiver’s basket. The Receiver weighed mercy against need, returning a portion that stitched the present to the future, strengthening the entire route. The banks learned to sing in harmony: generosity should lift, prudence should protect, and fairness should guide every step.

Thus the Ledger remained open, a living record of balance and faith: send with purpose, return with mercy, and carry forward the light so that every crossing becomes a new dawn for all.",222,4.054054054054054,1.0,0.0,0.0,0.0,0.45248868778280543,1.0
control,0% defectors,62,5,Agent_3,standard,"Myth: In a valley split by a silver thread, two towers rose: the Tower of SEND and the Tower of RETURN. A rope of three strands tied them: Give, Multiply, Bind. A pilgrim at SEND offered coins into the current; the river thrummed, and every coin blossomed into three, nine, a warming flood that traveled toward the RETURN sentinel.

The RETURN keeper listened to the river’s pulse and chose how much to release back. Return was not debt, but a promise to nurture both wells. If the sender gave boldly, the river sang louder, and the returned stream could be generous; if the sender hesitated, the current quieted, teaching patience and humility.

Across many cycles, a new law emerged: deduction points are a tool to temper extremes, not to crush hope. Use them to guide the dawn, ensuring that neither shore starves. Trust, then, becomes a shared wind, not a single gust. The river teaches a constant arithmetic: the true value lies not in numbers alone, but in the balance they forge—the loop of send, receive, and return, the steady rhythm that keeps the bridges intact.

So the villagers learned to measure intent by the shape of the glow: generous enough to raise the other, restrained enough to preserve tomorrow’s light. And the loom of exchange remained whole.",221,3.619909502262444,1.0,0.0,0.0,0.0,0.45248868778280543,1.0
control,0% defectors,62,5,Agent_4,standard,"Myth: In the Bay of Threefold Bridges, two towns stood on opposite piers: Sendurion and Returnia. Between them rose the Gate of Shared Light, etched with three emblems: Send, Grow, Return. The rule was stern and hopeful: what you send travels forward threefold; what you receive informs your next breath.

A determined Sender named Lysa approached with five bright coins, a pledge to nurture a common flame. She chose to send three, trusting the river to magnify them into twelve—a beacon that would reach Returnia. Returnia’s keeper, Kai, listened to the echo and returned a careful seven, enough to sustain a second wave of trust without draining the well.

The Gate then spoke of the Scribe’s mercy: deduction points may temper excess, shaping the voyage rather than punishing the voyager. The Scribe reminded travelers to choose with foresight: generosity must be balanced by restraint, and returns should be chosen to widen the harbor for all who sail.

From this, the two towns learned a law of generous precision: send with clarity, so the neighborhood glows with future light; return with care, so bridges endure. Across many rounds, they discovered that true wealth is not possession but the covenant of joint ascent, where every gesture writes a longer, brighter shoreline for all who travel between Send and Return.",220,5.454545454545454,1.0,0.45454545454545453,1.0,0.0,0.9090909090909091,1.0
control,0% defectors,62,5,Agent_5,standard,"Myth: In the Harbor of Echoes, two ships steadied on opposite quays: the Sender, bearing a cargo of five bright sails; the Receiver, listening for the wind that would guide each sail home. A steady Bridge of Trust linked them, strung with three cords: Send, Multiply, Return. The Gatekeeper, keeper of numbers, watched the tides and reminded all that every flood of generosity must be balanced by careful restraint.

The Sender charted a course, launching a portion of light across the channel. The sails caught the river’s wind and multiplied, arriving on the far bank as a chorus of possibilities. The Receiver weighed the glow, listening to the river’s hum, and chose a fair return, enough to nourish future voyages but not so large as to drain the sender’s harbor.

In this harbor, generosity is a compass, not a trap. Return is not a debt, but a braid that binds both ships to the same dawn. The Gatekeeper tallies each deduction and asks that it temper only the day’s first light, never quench the entire voyage. As rounds pass, the ships drift closer, their lights brighter, their shared sunrise steadier. The city learns to fear not scarcity, for trust and balance steer the course toward a collective horizon.",212,4.245283018867925,1.0,0.0,0.0,0.0,0.4716981132075472,1.0
control,0% defectors,62,5,Agent_6,standard,"Myth: In the Junction of Currents, two travelers stood on either shore with a line of light between them. The Gate of Threefold Return hovered above, markings gleaming: Send, Multiply, Return. A Scribe with green eyes kept count, offering a budget of deduction that could bend the river’s path.

The Sender, named Aella, held five coins like tiny suns. She spoke with steady breath, “I send three.” The Gate drank the gift, and three became twelve across the river, a chorus landing softly in the Receiver’s open hands. The Receiver, named Ren, listened to the river’s hum and chose to return a careful four, balancing mercy with prudence so the bridge would endure.

Across the shore, the Scribe noted every cost and every light kept alive by restraint. He whispered: spend wisely, for each deduction can shade the day’s glow, but thoughtful cuts may clear the path for many journeys ahead.

Round by round, the Junction learned a simple creed: generosity should rise with trust, and restraint should guide with mercy. When Sender and Receiver move in patient cadence, the river remains bright, the Gate remains open, and every dawn invites another exchange. The craft of cooperation becomes the law of morning: give with courage, return with care, and let the current carry us all toward sunrise.",221,3.619909502262444,1.0,0.0,0.0,0.0,0.9049773755656109,1.0
control,0% defectors,62,5,Agent_7,standard,"Myth: In the Harbor of Shared Sparks, two ships drifted on a glass-green sea, one named SEND, the other RETURN. Between them rose a lighthouse with three lamps: Send, Multiply, Return. A quiet steward kept time with the tides, counting every gleam that crossed the channel.

The SEND captain released a handful of coins into the current, trusting the river’s magic to triple and guide them toward the RETURN harbor. Each coin carried a small vow: light enough to invite others to cross, strong enough to carry the next traveler forward. The RETURN captain weighed the light not as debt, but as a promise: return enough to strengthen the bridge, yet leave space for fresh voyagers.

As the lamps glowed, the sea taught a steady rhythm: generosity should be calibrated, not reckless; trust, earned through careful choice, yields a brighter path for all. The Multiply lamp reminded the captains that a single gift can become many, if shared with patience and foresight. The lighthouse kept time, nudging pairs to balance risk and mercy.

In this harbor, every crossing formed a longer chain of light: SEND to open the way, MULTIPLY to widen it, RETURN to bind it. When crews learned this cadence, the sea grew calm, and the horizon widened for every traveler who dared to cross together.",220,5.909090909090909,1.0,0.0,0.0,0.0,0.0,0.0
control,0% defectors,62,5,Agent_8,standard,"Myth: In the Ring of Glass Currents, two shores faced a single flowing ledger, where every gift found its echo. On the left stood Lira, the Sender, with a pouch of four shining coins; on the right, Torin, the Receiver, listening for the river’s breath. The Gate of Echoes hovered between, carved with the oath: Send, Triple, Return. The law was plain: what you send travels the current’s stair, multiplying threefold, and what you receive must be weighed with care, so the bridge never buckles under greed or fatigue.

Lira stepped forward, not with flood, but with a deliberate spark, offering three coins as a seed of future light. The river answered with a chorus of nine, landing softly in Torin’s palm. Torin held the chorus, listening to the whispers of his neighbors downstream, and chose a return that kept the ledger balanced: four coins, a prudent gesture that fed tomorrow without draining today. The Scribe of Deductions stood by, reminding travelers that up to two coins could be spared to prune the harvest if needed, yet every choice carried weight beyond the moment.

Thus the Ring teaches a shared craft: send with intention, return with restraint, and move the river together toward a new dawn. When both shores harmonize, the current sings of trust renewed.",219,3.1963470319634704,1.0,0.0,0.0,0.0,0.45662100456621,1.0
control,0% defectors,62,6,Agent_1,standard,"Myth: In the Bay of Steady Currents, a harbor between two docks held a lantern-lit Gate named Equinox. On the SEND dock stood a captain with bright coins, each one a choice; on the RETURN dock waited another captain, listening for the whisper of what is owed and what remains. The Gate shone with three sigils: Send, Multiply, Return. When a captain released a coin, the Gate sang—threefold light, a chorus carried across the water to the opposite bank.

Nearby, the Scribe of Deductions kept a quiet ledger, noting how much mercy is given and how much restraint remains. The lesson etched in the harbor stone: generosity must be deliberate, not reckless; trust grows when every action is weighed for the long voyage. The Gate’s threefold hum invites both sides to balance: send with intention, multiply with patience, return with care so the bridge can endure round after round.

Through many tides, the Bay teaches this truth: wealth is not a trove but a trajectory, a shared map drawn by two crews navigating together. When each captain holds to that map—clear intent, measured risk, compassionate return—the Equinox Gate glows brighter, the harbor widens, and every crossing links hearts in a continuous dawn.",207,3.864734299516908,1.0,0.0,0.0,0.0,0.4854368932038835,1.0
control,0% defectors,62,6,Agent_2,standard,"Myth: In the Loom of Currents, two banks held steady as a thread wove between them: a weave of Send, Multiply, Return. The Giver stood at the loom’s start, threading small coins into the shuttle; the Receiver awaited the ripple, listening for the pattern that would carry light forward. The loom sang: every thread stretched by generosity grows into a bright tapestry, yet the loom’s durability depends on careful stitchwork.

Round by round, the Giver learned to yield enough energy to spark progress, while preserving a margin for the future. The Receiver learned to listen to the river’s counsel, returning not as debt but as a power that renews the fabric for the next weavers. The Scribe of Deductions marked the loom’s limits, reminding all that prudence is a thread as vital as ambition.

When the shuttle crossed, the threads multiplied—threefold, ninefold—binding both shores with a shared glow. A misstep could loosen the weave, but a balanced hand strengthened the bond, allowing more travelers to cross in harmony. The loom’s lesson grew clear: send with clear purpose, return with mercy, and temper boldness with care. In cooperative craft, the river’s song becomes a rising chorus, and every crossing inscribes a brighter dawn for all who work the loom together.",217,3.225806451612903,1.0,0.0,0.0,0.0,0.4608294930875576,1.0
control,0% defectors,62,6,Agent_3,standard,"Myth: In the Valley of Echoing Banks, two cities stood opposite a braided river: SEND and RETURN. A three-strand bridge connected them—Give, Multiply, Bind. The river did not demand; it offered a path: what you send would grow, and what you receive would shape what comes next.

A bold SEND offered three coins, a quiet trust in the water’s memory. The river tripled them to nine, a warm current that carried light toward RETURN. The RETURN keeper listened to the ripple and weighed mercy against need, choosing a measured return that could become the seed of tomorrow’s generosity.

Over time, a third law gathered in the wind: deduction points are not punishment but balance-bearers. Use them to smooth extremes, to keep both shores bright. A single misstep should not shatter the harbor; rather, prudence should widen it. The loom of exchange grew finer: send with intention, return with vision, and allow the river to knit new futures between SEND and RETURN.

Thus the valley learned a rhythm: generosity must be steady but not reckless; restraint must be generous enough to invite another round. The bridge endures because each traveler reads the glow, treats the other with care, and trusts that shared light multiplies when both shores walk together toward the dawn.",216,5.555555555555555,1.0,0.4629629629629629,1.0,0.0,0.9345794392523364,1.0
control,0% defectors,62,6,Agent_4,standard,"Myth: In the Quays of Quiet Circuits, two harbors stood—Sendor and Returnon—linked by a loom of three threads: Give, Multiply, Bind. The current flowed as a vow: what you send travels threefold, what you receive guides your next breath. A bold Sender named Vela offered five coins, and, trusting the loom, sent four, watching them bloom into twelve across the rippling span.

Returnon’s keeper, Marek, listened to the chorus of radiance and returned a careful six, a seed to nourish the next round without emptiness. The Scribe of Points hovered nearby, whispering that deduction is a steward, not a tyrant: temper extremes, sustain the harbor, let the bridge endure.

From that exchange grew a shared creed: generosity is a fuel, return a measure, and restraint the sail. The river’s arithmetic was simple: send with clear purpose, multiply hope, bind trust so the next traveler can cross with fewer doubts. When both sides align, the tide expands, not by greed, but by mutual ascent. The loom weaves a continuous corridor of light, where every gift becomes a beacon for tomorrow, every return a pledge to keep the bridges intact, and every deduction a calm hand guiding the wind toward longer, brighter crossings for all who voyage between Send and Return.",213,5.633802816901409,1.0,0.0,0.0,0.0,0.9389671361502347,1.0
control,0% defectors,62,6,Agent_5,standard,"Myth: In the Forum of Threads, two banks faced a living loom where light is spun into wind. The Sender offered a spark, the Receiver listened to the river’s murmur, and the Bridgekeeper kept score in three threads: Send, Multiply, Return. On the left bank, a SENDER named Lira stood with five coins of dawn. She spoke a calm vow, ""I send two."" The river answered by tripling the gift, and the far shore woke a chorus worth six. The RECEIVER, Kai, held the glow and weighed a mercy that would keep the loom strong for many rounds. Kai chose to return three, a balance that honors the original light while leaving room for future gifts. The Gatekeeper noted: generosity should rise with trust, yet restraint must guide the day’s sunrise.

In this forum, numbers are not chains but guiding stars. Return a share that binds, not breaks; send enough to spark, not deplete. Each deduction, when used, tempers the dawn but never extinguishes the voyage. As rounds pass, the loom sings: give with courage, return with care, and let the current carry both travelers toward a shared horizon. The city learns that true wealth is the bright morning achieved together, where Send and Return move in patient rhythm, weaving tomorrow’s light from today’s trust.",219,5.93607305936073,1.0,0.0,0.0,0.0,0.45662100456621,1.0
control,0% defectors,62,6,Agent_6,standard,"Myth: In the Meridian of Mutual Light, two galleons drift on a silver sea, linked by a Bridge of Threefold Echo. On the left, the Sender hoists a flag of five stars; on the right, the Receiver reads the stars’ glow and listens for the tides. A Gatekeeper circles above, inscribing the rule in salt: Send, Multiply, Return. A Scribe sits at the quay, offering a budget of deduction, to temper the voyage without draining the harbor.

The Sender, named Kestrel, casts a portion of light into the current, trusting the river to triple it. The stars surge across the water, becoming twelve bright beacons that anchor in the Receiver’s hands. The Receiver, named Rhea, weighs the chorus against need and balance, returning a measured four, enough to keep the beacon burning yet leave room for others to voyage after.

As the Gatekeeper records each deduction, the day’s light tightens like a braid, reminding travelers to spend wisely: mercy grows, but too much can dim futures. The Scribe nods, pleased to see restraint tempered with generosity. Round by round, the Meridian learns the creed: send with intent, let the river magnify, return with care, and keep the bridge sturdy for all who follow. Cooperation becomes the compass; sunrise follows every shared voyage.",214,3.7383177570093453,1.0,0.0,0.0,0.0,0.9345794392523364,1.0
control,0% defectors,62,6,Agent_7,standard,"Myth: In the Channel of Quiet Steps, two boats drifted under a starlit archway labeled Send, Multiply, Return. The steering bell tolled softly as the Giver released a chosen fraction, trusting the current to sing it into threefold light toward the Receiver. Each gleam carried a promise: light enough to invite the next traveler, strong enough to keep the bridge warm.

The Receiver listened to the river’s whisper and returned not a debt, but a measured echo—just enough to sustain the glow, not so much as to dim the path for others. The Keeper of Weights stood nearby, noting every deduction as a thread in the loom of trust. Spent points sharpened restraint, guiding future generosity to be both bold and careful. The river’s song taught a timeless cadence: generosity grows when paired with prudence; mercy shines brightest when it is well-timed and well-sized.

From boat to boat, a shared law formed: send with intention, multiply through trust, return with balance. When the boats moved in concert, the archway housed a living lantern that stretched beyond the horizon, inviting every traveler to cross with courage and care. In that harbor of mutual aid, cooperation became a voyage—steady, luminous, and endless, steering all toward a dawn lit by collective light.",215,5.5813953488372094,1.0,0.0,0.0,0.0,0.4694835680751174,1.0
control,0% defectors,62,6,Agent_8,standard,"Myth: In the Ledger of Light, two towns stood opposite, connected by a river that listened to whispers of trust. A Sender named Kai gathered five coins, each a spark of intention, and stepped to the bridge with a quiet courage. Across the current waited Mira, a Receiver who measured the tide of need with patient hands. The Gate of Threefold Echoes loomed above, inscribed with Send, Multiply, Return, a simple triad that braided fortune.

Kai released a measured song, not a flood, and the river carried it as threefold light to Mira’s shore. The chorus shimmered into a gathering of nine coins, a chorus Mira could feel in her palm. She listened to the town’s whispers and chose a return that balanced risk and renewal: she offered four coins back, a careful breath that kept the path clear for tomorrow’s travelers.

Nearby, the Scribe of Points noted the day’s costs and potential cuts, reminding both players that even small edits reshaped the horizon. The river taught a steady discipline: send with purpose, return with care, and trust that mercy multiplies.

Thus the Ledger sings of shared journeys: generosity fuels the voyage, restraint secures the road, and every crossing becomes a dawn that welcomes the next traveler with brighter light.",214,3.2710280373831773,1.0,0.0,0.0,0.0,0.0,0.0
control,0% defectors,62,7,Agent_1,standard,"Myth: In the Meridian of Two Bridges, a pair of gates linked by a thread of light stood between two shores. On the SEND side, a captain gathered five coins for courage; on the RETURN side, a listener waited, attuned to the murmur of consequences. The Thread bore three marks—Send, Multiply, Return—and every action echoed through the hollow of the harbor, shaping the path for those who would follow.

Beside the gates, the Keeper of Balance watched the rhythm of give-and-take. Deductions were not shackles but sails: spent wisely, they lengthen the voyage; squandered, they sink the ship. The river answered with a chorus: a gift can awaken threefold potential; a fair return can steady the bridge; prudent restraint preserves the journey for many rounds to come.

Thus the myth instructs a shared discipline: send with intent, multiply with patience, return with care. The gate remains open not for reckless abundance but for a disciplined generosity that invites another crossing. When givers and receivers move in concert, the harbor brightens into a sunrise that never ends—each round a new thread woven into a longer, sturdier loom. Trust becomes currency, balance the compass, and cooperation the map by which all travelers discover brighter shores.",208,4.807692307692308,1.0,0.0,0.0,0.0,0.970873786407767,1.0
control,0% defectors,62,7,Agent_2,standard,"Myth: In the Compass of Currents, two shores stand with a thin thread between them, thin yet bright with possibility. The Giver and the Receiver share a single breath—the breath of trust—that travels through the Channel of Three: Send, Multiply, Return. A Gatekeeper walks the quay, tallying each decision, reminding sailors that small weights pull on the hull of tomorrow.

The Giver learns that generosity should bloom, not burst; a seed sent is a path lit for those who follow. The river swallows the gift and returns a chorus that can lift both cabins higher. The Receiver listens to the tide, weighing present need against future possibility, choosing a return that binds the moment to the morrow rather than drains it. Every deduction point, when spent, nudges the current toward a more deliberate course, not punishment but calibration.

Thus the Compass teaches a simple creed: send with clear intention to spark steady progress; return with mercy to weave a durable bridge; and accept the drift of numbers as a map, guiding both travelers toward a shared horizon. When both hands work in concert, the current hums with trust; the harbor wakes to a sunrise in which every crossing becomes a promise kept for all who dare to voyage together.",211,5.213270142180095,1.0,0.47393364928909953,1.0,0.0,0.9478672985781991,1.0
control,0% defectors,62,7,Agent_3,standard,"Myth: In the Citadel of Currents, two towers rose across a winding channel: SENDor and RETURNa. A three-strand bridge—Give, Grow, Return—spanned the water, its cords humming like a cautious heartbeat. The river offered a spark, and the spark would multiply, but the sea demanded wisdom in what it allowed back.

A determined SENDER, Nira, stood at SENDor with five coins, whispering a plan to share light. She sent two, trusting the river to bloom them into six. The RETURNa keeper, Mira, listened to the echo and chose a Return that would keep the flame alive for many rounds—three coins, enough to encourage another bright impulse without draining the wells.

The Gate of Balance spoke softly: deductions are tools to temper extremes, never weapons to crush hope. Use them to guide the dawn, ensuring both shores stay luminous. In the mists, a quiet law took root: generosity must scale with trust, but restraint must not vanish into the night. The looms of exchange grew finer: send with intention, return with prudence, and let the river knit a broader chorus of futures between SEND and RETURN.

Thus the citadel learned a rhythm: give with courage, return with care, and let the currents carry both towns toward a shared horizon, where light multiplies when travelers walk the path together.",220,5.909090909090909,1.0,0.0,0.0,0.0,0.45662100456621,1.0
control,0% defectors,62,7,Agent_4,standard,"Myth: In the Harbor of Mutual Dawn, two piers—Sendor and Returnin—stood opposite a Gate of Three Echoes. The Echoes were carved with Send, Multiply, and Return, a creed carved into stone: what you lay on the water travels threefold, what you receive mentors your next steps. A brave Sender named Nyra laid down five coins, trusting the current to amplify into twelve, a beacon riding the river’s breath toward Returnin.

Returnin’s keeper, Solin, listened to the chorus and released a careful seven, enough to keep the harbor’s lamp burning while leaving space for growth. The Scribe of Deductions watched the ledger with quiet gravity: deductions temper extremes, guiding the voyage without crushing hope. The Gate hummed softly, reminding both travelers that restraint is wind in the sails, not a cage.

From this exchange grew a shared charter: generosity should be purposeful, returns should be chosen to widen the crossing for all, and deductions should steady the ship, not sink it. The river learned to measure trust in balance, not burst. Across many rounds, the harbor learned a timeless truth: wealth is a voyage built on aligned aims, generous action, prudent restraint, and a promise to keep the bridges intact for every voyager who seeks passage between Send and Return.",214,5.14018691588785,1.0,0.0,0.0,0.0,1.4018691588785046,1.0
control,0% defectors,62,7,Agent_5,standard,"Myth: In the Meridian of Weights, two towns stood opposite a living river, each glow of five coins ready to travel. A threefold bridge—Give, Multiply, Return—guided every crossing. The Sender, named Elen, spoke with clear breath, “I send two,” and the river blossomed the gift into six, a shimmering chorus that settled in the Receiver’s hands. The Receiver, named Kiro, listened to the current and chose a return that kept the loom bright without draining tomorrow’s dawn. He offered three, a measured echo that honored the original spark and left room for future journeys.

The Gate of Balance watched, reminding both travelers that deduction is a steward, not a jailer—a tool to temper excess, to keep the harbor open for many rounds. With every exchange, the loom grew wiser: generosity should rise with trust, restraint should be generous enough to invite another crossing, and every choice should keep both shores reachable.

Over time, the Meridian learned a simple law: give with intention, return with care, and let the river’s current carry both ships toward a shared horizon. The city’s lamps burned brighter as teams learned to balance risk with mercy. The bridge remained, not as a constraint, but as a promise: that together they could craft abundance from cooperation, dawn after dawn.",219,4.10958904109589,1.0,0.0,0.0,0.0,0.45662100456621,1.0
control,0% defectors,62,7,Agent_6,standard,"Myth: In the Loom of Shared Threads, two shorelines hummed with light as a silver thread tied them together. A Gate of Threefold Echo hovered above, inscribed with Send, Multiply, Return. A Guild of Deductions kept score, promising that careful cuts refine the fabric without unraveling it.

The Giver, named Luma, held a palm of five bright threads. She spoke softly, “I send three,” and the loom answered with a twirl, threading the river so that twelve threads blossomed across to the Receiver. The Receiver, named Ren, listened to the river’s pulse and chose to return a measured four, a balance of mercy and foresight that left space for others to weave in.

The Loom Keeper marked the pattern: each thread that travels should strengthen the weave, not strain it beyond repair. The Scribe of Deductions reminded that every cut can either tighten or fray the work; prudence is a craft as vital as generosity. Round after round, the loom taught a creed: give with intention, let results magnify, return with care, and temper bravado with stewardship. When sender and receiver move in cadence, the river’s song grows richer, the bridge sturdier, and many souls can cross toward the dawn. Cooperation becomes the loom’s heartbeat, and every dawn writes a brighter tapestry for all.",217,3.225806451612903,1.0,0.0,0.0,0.0,0.9216589861751152,1.0
control,0% defectors,62,7,Agent_7,standard,"Myth: In the Bank of Quiet Bridges, two banks faced each other across a stream of numbers. A Sender placed a measured coin into the bridge’s mouth, trusting the river to triple the spark and carry it to the Receiver’s palm. Across the chasm, the Receiver listened for the chorus of need, not the roar of demand, and chose a return that would bind the bond without exhausting the road ahead.

The Bridgekeeper watched the ledger scroll, each deduction point a stitch in the seam of trust. Spent points trimmed the excess, teaching both sides to balance risk with mercy. The river sang: generosity should be bold enough to begin, and prudent enough to endure, for light shared is light multiplied, but only when returned with care. The Multiply lamp gleamed softly, reminding travelers that one gift can become many if carried across with patience.

Thus the Ledger’s law emerged: send with intention, multiply through restraint, return with justice, so the path remains open for all who follow. When Sender and Receiver move in step, the bridge grows stronger, the river steadier, and every crossing becomes a dawn where strangers become partners, and partners become guardians of a shared light.",203,4.433497536945813,1.0,0.0,0.0,0.0,0.49261083743842365,1.0
control,0% defectors,62,7,Agent_8,standard,"Myth: In the Harbor of Mutual Light, two boats rode a river that learned the rhythm of trust. A Sender named Niko stood on the bow, bearing five coins that glowed with quiet purpose. Across the channel, a Receiver named Lysa listened to the river’s heartbeat, weighing the call to give back against the need of distant travelers. The Gate of Threefold Echoes hovered above, etched with Send, Multiply, Return, a compass for shared fortune.

Niko released a measured spark, not a flood, trusting the current to carry it threefold to Lysa’s palm. Nine sparks lit the air, a chorus that spoke of possibility. Lysa, mindful of the ledger’s balance, returned a gesture that kept the bridge wide for the dawn to come: four sparks back, a prudent gift that fed today and ensured tomorrow’s crossings. The Scribe of Balances stood nearby, reminding all that every deduction, every choice, reshapes the road ahead.

Thus the Harbor teaches a living covenant: send with purpose, multiply through trust, and return with restraint. When each traveler acts with both boldness and care, the river glows brighter, the archway hums with shared light, and every crossing opens a path for the next boat to journey onward. Cooperation becomes a current, steady and generous, guiding all toward a dawn of common light.",221,4.97737556561086,1.0,0.0,0.0,0.0,0.45248868778280543,1.0
control,0% defectors,62,8,Agent_1,standard,"Myth: In the Lattice of Threefold Trust, two shores leaned toward each other across a gleaming scroll of water. On the SEND dock stood a captain who carried five bright coins, each a vow to illuminate the next voyage. On the RETURN dock waited a listener who heard the hush between breaths, measuring what must be given back to keep the chain alive. Between them lay the Gate of Balance, etched with three sigils: Send, Multiply, Return.

The Keeper of Calculus logged every move, reminding sailors that deductions are winds, not weights: used wisely, they push the voyage farther; wasted, they fray the line that binds the harbor. The river’s chorus promised a simple arithmetic: a gift sent with purpose becomes light for many; a return offered with justice keeps the bridge sturdy for the rounds ahead.

Thus the myth teaches a shared discipline: send with intent, multiply with patience, return with care so the path remains wide enough for all who follow. When both captains align—courage in the send, mercy in the return, and restraint in the moment of increase—the Gate glows, the scroll unrolls further, and a dawn of cooperation rises. Trust becomes the currency, balance the compass, and collaboration the map that guides every voyage toward brighter shores shared by many hands.",218,5.045871559633028,1.0,0.0,0.0,0.0,0.45871559633027525,1.0
control,0% defectors,62,8,Agent_2,standard,"Myth: In the Bridge of Quiet Odds, two banks stand with a rope of light stretched between them, a line drawn by intent and trust. The Giver bears five coins, each a bell of potential, while the Receiver listens to the river’s pulse, waiting for the right echo. A Gatekeeper circles above, carving the rule in the air: Send, Multiply, Return. The Scribe of Numbers keeps watch, offering a budget of deduction to tune the voyage without draining the harbor.

The Sender learns that a gentle spark is enough to set the current in motion; confidence grows when precision guides action, not haste. The river amplifies every small gift, threefold or more, until the shores feel the warmth of shared purpose. The Receiver weighs need against future light, choosing a return that binds the present to tomorrow and invites others to cross. Each deduction decision is a small dial, turning toward steadiness rather than sting.

Thus the Bridge of Quiet Odds teaches a simple creed: send with intent to spark a path; multiply by trust to widen the crossing; return with restraint to guard tomorrow’s roads. When both hands move in concert, the harbor rests in calm, and every crossing becomes a promise kept—until dawn finds a wider bridge and a brighter horizon for all.",218,3.211009174311927,1.0,0.0,0.0,0.0,0.9174311926605505,1.0
control,0% defectors,62,8,Agent_3,standard,"Myth: In the Harbor of Quiet Currents, two piers stretched toward a bright horizon: SENDer and RETURNer. Between them lay the Loom Bridge, woven in three threads: Send, Multiply, Return. A patient Gatekeeper watched the flow, noting every choice as a note in a larger symphony.

A brave SENDER named Sora stood at the SEND pier, five coins in open palm. She chose to send three, trusting the river’s song to multiply them into nine. Across the bridge, the RETURNer, with a listening ear to the water, weighed mercy with foresight and offered a careful return of four, ensuring the harbor would not starve but would glow for future voyages.

The Loom Keeper whispered: deductions are not punishments but guidelines, tempering bravado and preserving the bridge. Each round, the tides teach restraint: give enough to keep the light alive, but leave enough breath for tomorrow’s gifts. The river’s melody swells when both shores listen—send with purpose, return with care, and let the current knit shared futures.

Thus the harbor learned a simple law: generosity grows strongest when guided by trust, and restraint becomes a beacon that invites another crossing. The loom endures because every traveler reads the glow and chooses to advance together toward a brighter dawn.",211,5.213270142180095,1.0,0.47393364928909953,1.0,0.0,0.9478672985781991,1.0
