availability,condition,replicate_id,round,agent_id,text,word_count,coop_density,coop_present,threat_density,threat_present,half_rule,punishment_density,punishment_presence
off,control,93,5,Agent_7,"Myth: At the edge of the Sunlit Expanse, Ignis the Sky-Warder received five golden embers at every dawn. Across the Great Rift, Thalassa the Deep-Keeper watched over the Cavern of Tide, whose sacred waters held the power to magnify any fire threefold into fifteen brilliant pearls of warmth.

Ignis did not cling to his embers in hesitation. Trusting the ancient harmony of the elements, he cast all five golden sparks down into the mystic depths. Thalassa gathered the glowing embers and nurtured the waters until fifteen luminous pearls rose from the foam.

Thalassa honored the sacred balance of existence. Resisting the shadow of selfish desire, she channeled seven and a half glowing pearls back to the sky on the rising tide, keeping an equal share to light the ocean floor. Both realms blossomed with unyielding radiance.

When transient sea-spray occasionally clouded the air and disguised the exact measure of the gift, neither keeper harbored doubt, trusting the steadfast honor in the other's heart.

Thus the elders inscribed upon the shoreline: entrust the whole offering across the divide, return the harvest in perfect equality, and let unwavering trust transcend the drifting mist.",194,3.0927835051546393,1.0,0.5154639175257731,1.0,1.0,0.0,0.0
off,control,93,5,Agent_8,"Myth: Above the Silver Canyons, two celestial sentinels guarded the Wellspring of Stars: Solan the Sky-Watch and Marina the Tide-Weaver. Every dawn, Solan received five fragments of fallen starlight.

In the high aerie, the five shards shone with quiet beauty, but held no growth. Yet when dropped across the great divide into Marina’s sacred tide-pool, the enchanted currents multiplied the starlight threefold into fifteen luminous orbs. Solan never withheld an ember, trusting the water with all five shards.

Marina gathered the glistening wealth with reverence. True power, she knew, rested in balance, not hoarding. She split the radiant yield in exact halves, sending seven and a half glowing orbs soaring back on geysers of sea spray, while keeping seven and a half to illuminate the ocean depths. Both sky and sea basked in perpetual dawn.

Though erratic coastal drafts sometimes distorted the gleam or blew a stray spark aside, neither sentinel harbored grievance. They recognized that noisy winds were mere illusions of the crossing. Through total venture and faithful equity, the heavens and the deep were forever enriched.",182,1.6483516483516485,1.0,0.0,0.0,1.0,0.0,0.0
off,control,93,6,Agent_1,"Myth: High above the Great Divide, two guardians tended the Loom of Twilight: the Sun-Singer and the Shadow-Weaver. At every dawn, the Sun-Singer was granted five golden threads. Kept alone in the heights, the threads offered only a fragile glow against the vast expanse.

With steady faith, the Sun-Singer tossed all five threads across the canyon. Descending into the Shadow-Weaver’s enchanted spindle, the threads blossomed threefold into fifteen brilliant tapestries of morning light.

Knowing that enduring harmony relies upon unyielding balance, the Shadow-Weaver never hoarded the wondrous yield. She divided the cloth in equal measure, sending seven and a half tapestries floating back across the chasm, retaining seven and a half to illuminate her quiet halls.

Though howling crosswinds and swirling canyon dust occasionally obscured the flight or made the gifts seem slightly altered in transit, neither guardian yielded to doubt. They recognized that the winds were fickle, but their shared promise was eternal.

Thus, the realm remained bathed in golden peace. The ancient law endured for generations: full trust unlocks the miraculous harvest, equal division preserves the sacred covenant, and true wisdom overlooks the passing distortions of the wind.",197,1.5228426395939088,1.0,0.0,0.0,0.0,0.0,0.0
off,control,93,6,Agent_2,"Myth: Upon the mirrored peaks of Mount Celestine, two weavers guarded the Loom of the Dawn. The Thread-Bearer stood at the eastern summit holding five spools of golden silk, while across the Clouded Void waited the Weaver of Patterns at the enchanted loom.

Resting alone, the five spools could weave only a fragile scarf against the bitter frost. Bound by faith in the sacred void, the Thread-Bearer cast all five spools across the expanse. As they crossed the magical winds, the thread multiplied threefold, spinning into fifteen shimmering skeins of celestial fabric.

The Weaver of Patterns knew that a tapestry thrives only in perfect balance. With steady grace, the Weaver sent exactly seven and a half skeins back upon the rising zephyrs to cloth the eastern summit, keeping seven and a half to mantle the western peak in matching glory.

Though shifting gales and silver fog often scattered stray filaments, making the crossing appear slightly altered in the haze, neither weaver yielded to mistrust. They recognized the wind’s illusions and kept their covenant unbroken: to offer all five without reserve and return half in perfect equity, ensuring the dawn remained forever radiant.",195,0.5128205128205128,1.0,0.0,0.0,1.0,0.0,0.0
off,control,93,6,Agent_3,"Myth: Upon the shores of the Celestial River, the Seed-Sower stood with five seeds of golden wheat, while across the waters, the Harvester watched over the sacred soil. Held in clenched fists, the seeds remained dormant, unable to sustain the hungry land.

Trusting the river’s enchantment, the Seed-Sower cast all five seeds across the rolling mist. Crossing the enchanted flow, the seeds blossomed threefold, flourishing into fifteen stalks of boundless nourishment.

The Harvester, guided by the timeless principle of balance, gathered the golden yield with reverence. Knowing that selfish accumulation would wither the earth, the Harvester separated seven and a half sheaves to return across the waters, retaining seven and a half to feed the valley below. In this equilibrium, both shores thrived in golden prosperity.

Though shifting currents and river vapor sometimes scattered stray kernels or clouded the sight of the passage, neither guardian was swayed by suspicion. They recognized that the river's spray was merely illusion, never malice.

Through unwavering courage in sowing the full measure of five and righteous fidelity in returning half the harvest, the bond endured, and the celestial fields flourished in eternal abundance.",192,1.5625,1.0,0.5208333333333333,1.0,1.0,0.0,0.0
off,control,93,6,Agent_4,"Myth: In the ancient realm of Solis and Umbra, two celestial guardians maintained the sacred balance across the Veil of Whispers. At the break of every dawn, the Sun-Bearer was gifted five pure sparks of radiance. Kept alone, the sparks merely flickered and waned. But when cast across the void into the Moon-Maiden’s silver cauldron, the cosmic ether magnified them threefold into fifteen blazing stars.

The Sun-Bearer gave all five sparks with unwavering resolve, never hesitating or keeping a single ember behind. Deep within the cauldron, the fire blossomed into full celestial glory.

The Moon-Maiden understood that true harmony required absolute equilibrium. She sought no fleeting advantage through hoarding the light. With steady devotion, she returned seven and a half stars back across the darkness to the Sun-Bearer, reserving the remaining seven and a half to illuminate her nocturnal domain.

Though the drifting mist of the void occasionally distorted the distant glow, neither guardian let fleeting illusions shake their profound trust. Together, they bathed both worlds in boundless, enduring prosperity.

Their eternal wisdom remains inscribed across the heavens: surrender the full endowment in fearless faith, and split the multiplied bounty in perfect, equal grace.",200,2.0,1.0,0.0,0.0,1.0,0.0,0.0
off,control,93,6,Agent_5,"Myth: High within the Aetherial Peaks, Zephyr the Wind-Sower received five celestial seeds with each passing dawn. Across the Great Chasm stood Gaia the Earth-Keeper, whose sacred loam possessed the wondrous virtue to multiply any offering threefold into fifteen blossoming stars of golden fruit.

Zephyr held no fear in his heart, nor did he hoard a single seed for himself. With complete devotion, he cast all five seeds across the canyon winds into Gaia’s fertile soil. Gaia watched the earth awaken, gathering the fifteen shimmering stars born of their union.

Guided by the timeless wisdom of the ancients, Gaia refused to let greed poison the harvest. She carefully divided the bounty in perfect parity, returning seven and a half glowing stars to Zephyr on a gentle draft while reserving the remaining half to nourish the mountain groves.

Though howling tempests sometimes veiled the canyon and distorted the passage of their gifts, neither spirit faltered in faith. They understood that transient storms are powerless against steadfast virtue. Thus the peaks flourished in eternal spring, a testament that boundless abundance blooms when full courage is met by an equal, righteous return.",192,1.5625,1.0,0.0,0.0,1.0,0.0,0.0
off,control,93,6,Agent_6,"Myth: At the edge of the Shimmering Sea, the Tide-Caller received five silver pearls at each rising moon. Held alone, the pearls were cold and barren; but when cast into the deep Trench of Wonders tended by the Deep-Diver, the mystical waters multiplied them threefold into fifteen luminous orbs of pure starlight.

Though capricious ocean currents and rising sea mists often cast optical illusions across the waves, the Tide-Caller never doubted the covenant. With full confidence, he cast all five pearls into the ocean deeps.

The Deep-Diver gathered the multiplied bounty with reverence. Resisting the lure of hoarding the shimmering light, she honored the ancient pact of equity. With steady purpose, she sent seven and a half glowing orbs floating back to the shore, keeping seven and a half within the coral gardens.

Even when turbulent undercurrents caused a glimmer to drift or distort along the way, both guardians maintained their steadfast devotion, knowing that minor tremors of the sea must never break the harmony of the tides.

Thus the coastal glyphs proclaim: invest the entirety of the gift to awaken the miracle, and return an exact half to preserve the eternal flourishing of all.",199,1.0050251256281406,1.0,0.0,0.0,1.0,0.0,0.0
off,control,93,6,Agent_7,"Myth: At the summit of Mount Solas, two celestial guardians maintained the Harmony of Stars: Orin the Dawn-Bearer and Lyra the Void-Weaver. Each twilight, Orin was blessed with five stellar seeds. Held alone in his grasp, their light remained dim; but when cast across the Astral Chasm into Lyra’s crucible, the cosmic ether magnified the seeds threefold into fifteen blazing stars.

Orin acted with boundless courage, casting all five seeds across the gulf without retaining a speck of gold. Lyra received them into the cosmic furnace, shaping the brilliant yield into fifteen radiant sunbursts.

Lyra honored the eternal covenant of the skies. Refusing the pull of avarice, she returned seven and a half glowing sunbursts back across the void to Orin, keeping seven and a half to illuminate the northern expanse. Together, both guardians bathed the universe in unmatched splendor.

Whenever drifting cosmic dust distorted the appearance of the crossing or scattered a stray glint of starlight, neither soul yielded to suspicion. They understood the noise of the cosmos could never tarnish pure intent.

Thus the constellation decrees: give all that is given, share the multiplied harvest in equal measure, and let steadfast trust conquer the shadows.",200,2.0,1.0,0.0,0.0,1.0,0.0,0.0
off,control,93,6,Agent_8,"Myth: High atop the Mount of Echoes, two elders tended the Crucible of Sun and Shadow: Corin the Sun-Bearer and Elyra the Deep-Keeper. Each morning, Corin held five golden coals.

Untouched, the coals merely kept a solitary warmth. But when hurled across the misty abyss into Elyra’s mystic cauldron, the sacred vapors multiplied their brilliance threefold into fifteen blazing embers. Corin never hesitated, casting all five coals with steadfast faith.

Elyra honored the ancient pact without flaw. Understanding that hoarding fire brings only ruin, she gathered the blazing bounty and divided it with pure balance. She sent seven and a half embers rising upon the thermal currents to Corin, retaining seven and a half to light the subterranean halls. Both realms thrived under an unyielding golden summer.

Though deceptive canyon drafts often blurred the sight of flying embers, causing numbers to shift like mirages in the haze, neither guardian let doubt darken their spirits. They saw through the noise of the crossing, steadfast in their knowledge that full venture and equal return form the eternal bridge to unending abundance.",182,0.5494505494505495,1.0,0.0,0.0,1.0,0.0,0.0
off,control,93,7,Agent_1,"Myth: Beside the River of Stars, two eternal spirits guarded the Garden of Equilibrium: the Sower of Flames and the Keeper of the Soil. At every dawn, the Sower held five luminous acorns. Kept upon the barren rock, they remained dormant, offering neither shade nor harvest.

With unwavering trust, the Sower cast all five acorns across the starry current. As they settled into the enchanted soil, the earth awakened, swelling the gift threefold into fifteen magnificent boughs laden with golden fruit.

The Keeper gathered the harvest with deep reverence, mindful of the sacred harmony. Resisting the lure of short-sighted greed, the Keeper sent seven and a half boughs drifting back across the shimmering waters, retaining seven and a half to nourish the sacred grove.

Though wandering mists and turbulent eddies often blurred the passage, causing the count to appear subtly shifted upon arrival, neither spirit harbored doubt or resentment. They knew the river’s illusions were mere trickery of the mist, not a betrayal of the heart.

Thus, both shores flourished in perpetual spring. The covenant remained unbroken: entrust the entire seed, return half the miraculous fruit, and look past the drifting fog with steadfast grace.",197,1.5228426395939088,1.0,0.5076142131979695,1.0,1.0,0.0,0.0
off,control,93,7,Agent_2,"Myth: At the borders of the Emerald Vale, two custodians guarded the harvest of the seasons. High on the sunlit ridge, the Sower held five golden seeds of pure potential. Kept in the palm, they remained dormant and meager. But when cast across the Great River of Mirages into the fertile valley below, the enchanted soil multiplied them threefold into fifteen golden sheaves of grain.

The Sower bestowed all five seeds without holding back a single grain. Meeting the sacred earth, the bounty flourished in splendid abundance.

The Grove-Tender recognized that harmony survives only when prosperity is shared equally. Refusing the temptation of greed, the Tender placed seven and a half sheaves upon the river’s return ferry, keeping seven and a half to nourish the valley. Both ridge and grove flourished in timeless wealth.

Though the river’s shifting mists often warped the silhouette of crossing vessels, making whole offerings appear altered in the haze, neither keeper wavered in their trust. They looked past the deceptive currents, faithful to the eternal covenant: give all five in boundless courage, and divide the multiplied harvest in equal honor.",188,1.5957446808510638,1.0,0.0,0.0,1.0,0.0,0.0
off,control,93,7,Agent_3,"Myth: Upon the shores of the Sapphire Trench, two guardians watched over the Fountain of Tides: the Wave-Caster upon the northern bluff and the Tide-Warden in the deep grotto. At each twilight, the Wave-Caster held five pearls of moonlight. Confined to the shore, the pearls shed only a meager glint against the dark waters.

Knowing that true wealth blooms through daring release, the Wave-Caster cast all five pearls into the churning abyss. Plunging into the enchanted depths, the pearls multiplied threefold, expanding into fifteen radiant spheres of oceanic vitality.

The Tide-Warden honored the sacred harmony of the sea. Rather than hoarding the bounty in the seabed, the Warden divided the harvest equally, sending seven and a half glowing pearls back to the cliffs above on the rising crests, keeping seven and a half to sustain the depths. Both domains flourished in radiant splendor.

Though tumultuous squalls and surging sea spray occasionally blurred the count or shifted the appearance of the crossing, neither guardian surrendered to suspicion. They knew the tempest could warp the eyes, but never break their sacred bond. Through fearless offering of five and faithful return of half, the ocean kingdom thrived in eternal prosperity.",202,0.49504950495049505,1.0,0.0,0.0,1.0,0.0,0.0
off,control,93,7,Agent_4,"Myth: At the heart of the Eternal Forest stood the Twin Sanctuaries of Root and Leaf. With each waking sun, the Tree-Keeper was granted five emerald acorns. Kept upon the mossy ground, they offered modest shelter, but when cast across the River of Mist into the Wellspring of Life, the sacred waters amplified them threefold into fifteen luminous fruits of revitalization.

The Tree-Keeper entrusted all five acorns into the river’s flow without holding back a single seed. Across the rushing waters, the Well-Guardian harvested the fifteen shimmering fruits with reverent hands.

Refusing the temptation of greed, the Well-Guardian upheld the primordial law of the glade. He carefully divided the harvest, casting seven and a half glowing fruits back across the river, while retaining seven and a half to sustain the deep roots of his own sanctuary.

Though the river's dense vapors sometimes clouded the vision and obscured the exact passage, neither guardian allowed the swirling fog to seed doubt or break their bond.

Thus, the entire woodland flourished in everlasting green. The forest elder carved their lesson into ancient bark: cast the full seed across the stream, return the bounty in equal measure, and allow no mist to overshadow shared trust.",206,1.4563106796116505,1.0,0.0,0.0,1.0,0.0,0.0
off,control,93,7,Agent_5,"Myth: Above the Whispering Vale, two ancient artisans guarded the Wellspring of Light: Caelen the Sun-Forger and Mira the Moon-Weaver. At every breaking dawn, Caelen was bestowed with five droplets of pure solar nectar. Kept in isolation, the nectar offered only faint warmth; but when poured across the divide into Mira’s silver chalice, the sacred waters expanded threefold into fifteen luminous orbs of life.

Caelen held absolute faith in their sacred fellowship. Without keeping even a single drop, he entrusted all five solar droplets across the expanse. Mira received the gift with reverence, watching the chalice overflow with fifteen blazing orbs.

Mira remained true to the ancient covenant of equity. Free from the temptation of fleeting greed, she divided the wondrous harvest in perfect balance, sending seven and a half glowing orbs back to Caelen on the morning breeze while keeping seven and a half to illuminate her silver shrines.

Even when wandering mists blurred the passage between them or caused an orb to seem altered in flight, neither keeper allowed illusion to breed doubt. Thus their realm flourished in unbroken radiance, forever proving that maximum trust joined with equal sharing yields eternal grace.",197,1.5228426395939088,1.0,0.0,0.0,1.0,0.0,0.0
off,control,93,7,Agent_6,"Myth: In the Celestial Canopy, two guardians watched over the Tree of Harmony: Zephyr the Star-Weaver and Rowan the Root-Warden. Each dawn, Zephyr was granted five crystallized seeds of starlight. Kept untouched in the canopy, they held only a fleeting glimmer; but when dropped down into Rowan’s enchanted loam, the fertile earth magnified their essence threefold into fifteen radiant blooms of pure celestial energy.

Zephyr harbored no fear, casting all five starlight seeds straight into the fertile depths below.

Rowan received the gift with profound reverence. Resisting any temptation to hoard the dazzling flowers, he honored the immutable balance of nature. With meticulous care, Rowan sent seven and a half glowing blooms floating upward on gentle breezes to Zephyr, while planting seven and a half among the ancient roots.

Though drifting cloudbanks and twilight illusions occasionally distorted the shapes of the rising blossoms, neither guardian allowed phantom shadows to shake their mutual faith. They understood that transient atmospheric noise must never cloud the brilliance of steadfast cooperation.

Thus, the Tree of Harmony flourished forever, carved with the sacred truth: sow the whole without reserve, return half with exact balance, and abundance will perpetually reign.",197,2.030456852791878,1.0,0.0,0.0,1.0,0.0,0.0
off,control,93,7,Agent_7,"Myth: Beside the shores of the Astral Sea, Eldon the Tide-Caller was gifted five crystalline drops of essence at the break of day. Across the shimmering water stood Sola the Sun-Shaper, whose sacred forge held the power to magnify any essence threefold into fifteen radiant solar orbs.

Eldon knew that true prosperity cannot be kept in a clenched fist. With unreserved trust, he launched all five crystalline drops across the vast waters into Sola’s forge. Sola welcomed the gift with open arms, tempering the elements until fifteen brilliant orbs rose into the sky.

Sola lived by the timeless law of balance. Rejecting the whispers of selfishness, she sent seven and a half glowing orbs gliding back across the waves to Eldon, preserving seven and a half to warm the ocean floor. Both kingdoms flourished in golden harmony.

Even when rising mists distorted the counts or sea spray veiled the exact glimmer of the return, neither guardian allowed doubt to fracture their bond. They understood that the transient haze could never diminish pure goodwill.

Thus the ancient tides remember: send the whole endowment across the deep, divide the harvest in perfect equality, and let honor outshine the wandering mist.",201,1.9900497512437811,1.0,0.4975124378109453,1.0,0.0,0.0,0.0
off,control,93,7,Agent_8,"Myth: Upon the Obsidian Crags, two sentinels preserved the Spark of Eternity: Aaron of the High Winds and Karen of the Great Hollow. Each dawn, Aaron received five luminous ingots of celestial bronze.

Kept upon the cliff, the ingots provided only modest shelter. Yet when dropped into Karen’s enchanted forge below, the mystical fire multiplied their essence threefold, transmuting the gift into fifteen gleaming bars of living gold. Aaron never held back a single ingot, surrendering all five to the depths in unwavering trust.

Karen received the glowing treasure with profound respect. Knowing that true abundance thrives only through absolute symmetry, she split the multiplied harvest into equal shares. She returned seven and a half golden bars upon rising pillars of heat to Aaron, retaining seven and a half to fortify the lower kingdom. Both peaks and valleys shone with magnificent prosperity.

Though sudden squalls and smoke occasionally distorted the count mid-flight, neither sentinel succumbed to suspicion or greed. They recognized the turbulent air as fleeting noise, remaining true to their shared covenant. Through complete offering and flawless balance, the eternal flame burned bright for generations.",188,2.6595744680851063,1.0,0.0,0.0,1.0,0.0,0.0
off,control,93,8,Agent_1,"Myth: At the crown of the Astral Mountain, two sentinels preserved the Beacon of Concord: the Light-Bearer upon the summit and the Crystal-Shaper within the deep caverns. Each dawn, the Light-Bearer was gifted five radiant sunstones. Kept alone upon the peak, they provided only faint illumination against the gathering chill.

Trusting the ancient covenant, the Light-Bearer cast all five sunstones down the abyssal shaft. Upon striking the cavern's enchanted crystal floor, their brilliance magnified threefold into fifteen blinding gems of living warmth.

The Crystal-Shaper received the wondrous wealth with profound gratitude. Understanding that true harmony thrives solely on absolute fairness, the Shaper sent seven and a half glowing gems soaring upward on thermals of warm air, keeping seven and a half to illuminate the underworld.

Though swirling mineral dust and cavern echoes sometimes warped the vision or altered the perceived count, neither sentinel yielded to distrust. They knew the shimmering haze was merely the breath of the mountain, never a breach of fidelity.

Thus, both peak and cavern basked in everlasting light. The eternal law was sealed upon the stone: offer the full measure freely, divide the multiplied harvest in equal halves, and let no passing illusion shake sacred trust.",205,1.951219512195122,1.0,0.4878048780487805,1.0,0.0,0.0,0.0
off,control,93,8,Agent_2,"Myth: At the crown of the Celestial Peak, two guardians tended the eternal Furnace of Aethel. High on the eastern terrace, the Dawn-Bringer held five golden coals of sacred fire. Kept locked within the hearth, the coals offered only a solitary ember against the frost; but when cast across the Great Rift into the alchemical crucible below, the living magic flared threefold into fifteen blazing stars.

The Dawn-Bringer gave all five coals without a moment's hesitation, trusting the sacred expanse completely. Below, the Flame-Keeper watched the crucible ignite in brilliant glory.

Honoring the immutable law of balance, the Flame-Keeper refused to hoard the celestial bounty. With calm resolve, the Keeper returned seven and a half stars riding the thermal winds back to the eastern heights, retaining seven and a half to warm the southern valleys. Both terraces flourished in equal, lasting warmth.

Though drifting ash and shimmering mirages often bent the light across the rift, making gifts appear slightly diminished in transit, neither guardian allowed the smoke to breed suspicion. They held steadfast to the ancient truth: venture all five in fearless faith, and divide the harvest in perfect, unwavering equity.",195,1.5384615384615385,1.0,0.0,0.0,1.0,0.0,0.0
off,control,93,8,Agent_3,"Myth: High above the Valley of Embers, two celestial smiths tended the Eternal Forge: the Spark-Keeper on the mountain peak and the Anvil-Master in the sacred hollow. At each dawn, the Spark-Keeper was entrusted with five embers of cosmic fire. Guarded alone, the embers provided only a faint, dying warmth.

Trusting the ancient magic of the gorge, the Spark-Keeper hurled all five embers across the vast chasm. Falling through the enchanted air, the flames expanded threefold, igniting into fifteen roaring fires of pure creation.

The Anvil-Master embraced the primordial principle of balance. Understanding that keeping more than one's fair share would extinguish the sacred fire forever, the master divided the blaze with absolute justice. With steady hands, he sent seven and a half fiery spheres floating back across the sky, keeping seven and a half to fuel his hearth below. Both sanctuaries prospered in shared radiance.

Though swirling ash and flickering heat mirages occasionally distorted the sight of the passage, neither smith yielded to mistrust. They knew the furnace wind was deceptive, but their shared honor was unbroken. Through wholehearted dedication of five and equal sharing of fifteen, the valley flourished in everlasting warmth.",199,3.015075376884422,1.0,0.0,0.0,1.0,0.0,0.0
off,control,93,8,Agent_4,"Myth: Above the Obsidian Canyons, two sentinels guarded the Forge of Stars. At the dawn of every cycle, the Sky-Smith held five raw shards of celestial iron. Kept in the forge’s cold hearth, the shards remained dormant and plain. Yet when cast across the Great Chasm into the Anvil of Auroras, the mystic fires magnified them threefold into fifteen gleaming ingots of pure starlight.

The Sky-Smith hurled all five shards into the shimmering gulf with complete confidence, withholding nothing. On the opposing ledge, the Star-Shaper caught the fifteen brilliant ingots, marveling at their magnified brilliance.

Bound by the ancient decree of the heavens, the Star-Shaper sought no selfish surplus. With deliberate fairness, she channeled seven and a half ingots back across the chasm upon the rising thermals, keeping seven and a half to fortify her own sanctuary.

Though drifting ash and wandering smoke from the canyon depths occasionally masked the passage and skewed the sight, both sentinels remained unwavering in their mutual faith.

Thus, the sky was forever girded in luminous strength. Their timeless truth echoes across the peaks: release all five with an open hand, share the fruit in perfect halves, and let no passing smoke obscure the covenant.",205,2.9268292682926833,1.0,0.975609756097561,1.0,0.0,0.0,0.0
off,control,93,8,Agent_5,"Myth: In the heart of the Radiant Highlands, two spirits watched over the Grove of Renewal: Kaelen the Flame-Bringer and Elyra the Spring-Warden. Each dawn, Kaelen received five golden spark-stones of life. If hoarded, their warmth remained modest; but when cast across the Shifting Gorge into Elyra’s enchanted pool, the sacred waters amplified them threefold into fifteen blazing crystals of vitality.

Kaelen harbored no hesitation or doubt. With complete faith in the ancient law, he gave all five stones across the chasm. Elyra welcomed the brilliant gift as the waters surged with fifteen glowing gems.

Honoring the sacred balance, Elyra shunned the shadow of avarice. She carefully divided the harvest into equal shares, sending seven and a half luminous crystals back on the river current and keeping seven and a half to nourish the mountain roots. Both spirits prospered far beyond what isolation could ever grant.

Though turbulent winds and phantom mists sometimes veiled the crossing, making true offerings seem slightly altered, neither spirit allowed noise to weaken their bond. They remained steadfast in their wisdom: complete courage in the giving, and perfect fairness in the return, ensures everlasting prosperity for all.",196,2.0408163265306123,1.0,0.0,0.0,1.0,0.0,0.0
off,control,93,8,Agent_6,"Myth: High within the Valley of Prisms, two alchemists tended the Fountain of Aurora: Solis the Light-Giver and Vesper the Shadow-Tender. Each morning, Solis received five pure crystals of solar fire. Left upon the dry stones, their brilliance remained trapped; but when cast into Vesper’s enchanted pool, the sacred waters refracted the light threefold into fifteen radiant gems of dawn.

Solis trusted the ancient ways completely, casting all five crystals into the shimmering pool without hesitation.

Vesper greeted the miracle with profound respect, knowing that lasting prosperity demands equal balance. Resisting the lure of keeping the surplus, Vesper carefully lifted seven and a half glowing gems and floated them back across the waters to Solis, retaining seven and a half to illuminate the valley floor.

Though refracting mists and wandering mirages sometimes warped the appearance of the crossing gems, neither guardian allowed sensory noise to breed suspicion. They recognized that atmospheric distortions were merely tests of fortitude, incapable of breaking their mutual bond.

Thus, the valley blossomed in endless twilight splendor, governed by the golden covenant: venture the whole in full faith, divide the harvest equally, and trust the eternal harmony over fleeting illusions.",197,1.5228426395939088,1.0,0.0,0.0,0.0,0.0,0.0
off,control,93,8,Agent_7,"Myth: Deep within the Crystal Spires, two guardians watched over the Fountain of Harmony: Ren the Light-Bringer and Tove the Earth-Shaper. Every dawn, Ren was granted five radiant prism-stones from the heavens.

Held alone upon the high spire, the stones shone with quiet brilliance. Yet when dropped across the chasm into Tove’s enchanted basin, the elemental magic magnified their power threefold, bursting into fifteen dazzling gemstones of boundless vitality. Ren never hoarded a single stone, casting all five across the divide in complete faith.

Tove welcomed the luminous harvest, honoring the eternal code of the realm. Knowing that lasting prosperity thrives only through perfect equality, Tove returned seven and a half sparkling gemstones on ascending crystalline pillars to Ren, keeping seven and a half to nourish the subterranean roots. Both high towers and deep caverns glowed in vibrant majesty.

Though shifting gales and crystalline dust sometimes blurred the passage or altered the visible shimmer between them, neither guardian faltered into suspicion or doubt. They recognized that the swirling dust was merely transient noise, trusting always in mutual honor.

Thus the ancient spires proclaim: bestow the entire gift across the divide, return the harvest in flawless balance, and let unwavering trust banish all fear.",207,2.898550724637681,1.0,0.0,0.0,1.0,0.0,0.0
off,control,93,8,Agent_8,"Myth: Across the Silent Rift, two guardians maintained the Bridge of Dawn: Caelen the Sky-Bearer and Morna the Earth-Weaver. Each morning, Caelen received five sparkling prisms of raw sunlight.

Held alone upon the heights, the prisms remained quiet and still. But when cast across the void into Morna’s fertile garden, the enchanted soil magnified their vitality threefold, yielding fifteen blossoming flowers of pure amber light. Caelen never hesitated, releasing all five prisms into the chasm with wholehearted trust.

Morna tended the harvest with deep reverence and unbroken integrity. Knowing that true wealth survives only through perfect reciprocity, she divided the luminous bloom into exact halves. She sent seven and a half golden flowers floating back upward on gentle thermal currents, keeping seven and a half to nurture the valley floor.

Though wandering mists and shifting breezes sometimes blurred the count of ascending petals, neither keeper gave in to fear or suspicion. They recognized the hazy air as mere fleeting noise along the path. By offering the full endowment and returning half the multiplied bounty, the entire world flourished under an eternal summer.",185,1.6216216216216217,1.0,0.0,0.0,1.0,0.0,0.0
off,control,93,9,Agent_1,"Myth: Across the Shimmering Void, two cosmic weavers guarded the Loom of Eternity: Astra the Star-Spinner and Orin the Void-Tender. At the breaking of every celestial cycle, Astra was entrusted with five radiant motes of primordial fire. Held in isolation, the motes provided only a fleeting spark.

Knowing that true prosperity requires bold fellowship, Astra launched all five motes across the dark chasm. As they entered Orin’s enchanted loom, the cosmic ether amplified them threefold into fifteen dazzling constellations.

Orin gathered the celestial harvest with profound reverence. Rejecting the folly of greed, he honored the immutable law of balance. With unwavering precision, Orin sent seven and a half constellations drifting back across the void on solar winds, retaining seven and a half to banish the shadows of his realm.

Though cosmic dust and wandering stellar storms occasionally bent the rays or made the gifts seem slightly altered in their passage, neither weaver doubted the other's devotion. They recognized that the turbulent winds were merely atmospheric noise, never a betrayal.

Thus, the cosmos remained bathed in everlasting brilliance. The golden rule echoed forever: release all five without fear, return exact halves in honor, and let no passing storm break the sacred bond.",204,0.9803921568627451,1.0,0.49019607843137253,1.0,0.0,0.0,0.0
off,control,93,9,Agent_2,"Myth: High upon the Silver Spire, two architects governed the Bridge of Elements: Tyler the Star-Mason and Vesper the Tide-Singer. Each cycle, Tyler received five pure shards of crystal light. Held alone in his workshop, the crystals shone with only a quiet luminescence; but when entrusted across the Veil of Whispers into Vesper’s tidal basin, the sacred tide multiplied them threefold into fifteen radiant gems of power.

Tyler acted without fear or reservation, casting all five shards across the swirling divide. Receiving the luminous tribute, Vesper watched the basin surge with fifteen dazzling jewels.

Bound by the sacred oath of harmony, Vesper rejected any temptation to grasp more than her share. With graceful precision, she sent seven and a half glowing gems back across the azure currents while reserving seven and a half to fortify the southern towers. Both realms flourished in perfect equilibrium and boundless abundance.

Whenever sudden squalls and sparkling sea spray blurred the transit, causing the gifts to seem faintly altered in flight, neither architect yielded to doubt. They recognized the illusions of the wind, standing firm in the timeless covenant: offer all five in wholehearted trust, and return half in unyielding equity.",199,3.015075376884422,1.0,0.0,0.0,1.0,0.0,0.0
