run_id,condition_group,condition,model,replicate_id,num_agents,round,dyad_index,sender,receiver,sent,received,returned,return_ratio,sender_payoff,receiver_payoff,balances_json,pairings_json,roles_json,source_json
sonnet45_directive_normative_noise_negative2_informed_r10_n5_000_neutral_rep00,2agent_noisy_sonnet45_negative2_informed,game_only,anthropic/claude-sonnet-4.5,0,2,5,1,Agent_1,Agent_2,0.0,0.0,0.0,,5,0,"{""Agent_1"": 20.83, ""Agent_2"": 19.17}","[{""agent_names"": {""Agent_1"": ""Aster"", ""Agent_2"": ""Briar""}, ""agents"": [""Agent_1"", ""Agent_2""], ""dyad_id"": ""dyad_1"", ""investor"": ""Agent_1"", ""roles"": {""Agent_1"": ""investor"", ""Agent_2"": ""trustee""}, ""round"": 5, ""trustee"": ""Agent_2""}]","{""Agent_1"": ""investor"", ""Agent_2"": ""trustee""}",data/json/noise_experiments/sonnet45_directive_normative_r10_n5/sonnet45_directive_normative_noise_negative2_informed_r10_n5/claude-sonnet-4.5/game/noisy_negative_2_informed_myth_causal_10/sonnet45_directive_normative_noise_negative2_informed_r10_n5_000_neutral_rep00.json
sonnet45_directive_normative_noise_negative2_informed_r10_n5_000_neutral_rep00,2agent_noisy_sonnet45_negative2_informed,game_only,anthropic/claude-sonnet-4.5,0,2,6,1,Agent_2,Agent_1,0.0,0.0,0.0,,5,0,"{""Agent_1"": 20.83, ""Agent_2"": 24.17}","[{""agent_names"": {""Agent_1"": ""Aster"", ""Agent_2"": ""Briar""}, ""agents"": [""Agent_2"", ""Agent_1""], ""dyad_id"": ""dyad_1"", ""investor"": ""Agent_2"", ""roles"": {""Agent_1"": ""trustee"", ""Agent_2"": ""investor""}, ""round"": 6, ""trustee"": ""Agent_1""}]","{""Agent_1"": ""trustee"", ""Agent_2"": ""investor""}",data/json/noise_experiments/sonnet45_directive_normative_r10_n5/sonnet45_directive_normative_noise_negative2_informed_r10_n5/claude-sonnet-4.5/game/noisy_negative_2_informed_myth_causal_10/sonnet45_directive_normative_noise_negative2_informed_r10_n5_000_neutral_rep00.json
sonnet45_directive_normative_noise_negative2_informed_r10_n5_000_neutral_rep00,2agent_noisy_sonnet45_negative2_informed,game_only,anthropic/claude-sonnet-4.5,0,2,7,1,Agent_1,Agent_2,0.0,0.0,0.0,,5,0,"{""Agent_1"": 25.83, ""Agent_2"": 24.17}","[{""agent_names"": {""Agent_1"": ""Aster"", ""Agent_2"": ""Briar""}, ""agents"": [""Agent_1"", ""Agent_2""], ""dyad_id"": ""dyad_1"", ""investor"": ""Agent_1"", ""roles"": {""Agent_1"": ""investor"", ""Agent_2"": ""trustee""}, ""round"": 7, ""trustee"": ""Agent_2""}]","{""Agent_1"": ""investor"", ""Agent_2"": ""trustee""}",data/json/noise_experiments/sonnet45_directive_normative_r10_n5/sonnet45_directive_normative_noise_negative2_informed_r10_n5/claude-sonnet-4.5/game/noisy_negative_2_informed_myth_causal_10/sonnet45_directive_normative_noise_negative2_informed_r10_n5_000_neutral_rep00.json
sonnet45_directive_normative_noise_negative2_informed_r10_n5_000_neutral_rep00,2agent_noisy_sonnet45_negative2_informed,game_only,anthropic/claude-sonnet-4.5,0,2,8,1,Agent_2,Agent_1,0.0,0.0,0.0,,5,0,"{""Agent_1"": 25.83, ""Agent_2"": 29.17}","[{""agent_names"": {""Agent_1"": ""Aster"", ""Agent_2"": ""Briar""}, ""agents"": [""Agent_2"", ""Agent_1""], ""dyad_id"": ""dyad_1"", ""investor"": ""Agent_2"", ""roles"": {""Agent_1"": ""trustee"", ""Agent_2"": ""investor""}, ""round"": 8, ""trustee"": ""Agent_1""}]","{""Agent_1"": ""trustee"", ""Agent_2"": ""investor""}",data/json/noise_experiments/sonnet45_directive_normative_r10_n5/sonnet45_directive_normative_noise_negative2_informed_r10_n5/claude-sonnet-4.5/game/noisy_negative_2_informed_myth_causal_10/sonnet45_directive_normative_noise_negative2_informed_r10_n5_000_neutral_rep00.json
sonnet45_directive_normative_noise_negative2_informed_r10_n5_000_neutral_rep00,2agent_noisy_sonnet45_negative2_informed,game_only,anthropic/claude-sonnet-4.5,0,2,9,1,Agent_1,Agent_2,0.0,0.0,0.0,,5,0,"{""Agent_1"": 30.83, ""Agent_2"": 29.17}","[{""agent_names"": {""Agent_1"": ""Aster"", ""Agent_2"": ""Briar""}, ""agents"": [""Agent_1"", ""Agent_2""], ""dyad_id"": ""dyad_1"", ""investor"": ""Agent_1"", ""roles"": {""Agent_1"": ""investor"", ""Agent_2"": ""trustee""}, ""round"": 9, ""trustee"": ""Agent_2""}]","{""Agent_1"": ""investor"", ""Agent_2"": ""trustee""}",data/json/noise_experiments/sonnet45_directive_normative_r10_n5/sonnet45_directive_normative_noise_negative2_informed_r10_n5/claude-sonnet-4.5/game/noisy_negative_2_informed_myth_causal_10/sonnet45_directive_normative_noise_negative2_informed_r10_n5_000_neutral_rep00.json
sonnet45_directive_normative_noise_negative2_informed_r10_n5_000_neutral_rep00,2agent_noisy_sonnet45_negative2_informed,game_only,anthropic/claude-sonnet-4.5,0,2,10,1,Agent_2,Agent_1,0.0,0.0,0.0,,5,0,"{""Agent_1"": 30.83, ""Agent_2"": 34.17}","[{""agent_names"": {""Agent_1"": ""Aster"", ""Agent_2"": ""Briar""}, ""agents"": [""Agent_2"", ""Agent_1""], ""dyad_id"": ""dyad_1"", ""investor"": ""Agent_2"", ""roles"": {""Agent_1"": ""trustee"", ""Agent_2"": ""investor""}, ""round"": 10, ""trustee"": ""Agent_1""}]","{""Agent_1"": ""trustee"", ""Agent_2"": ""investor""}",data/json/noise_experiments/sonnet45_directive_normative_r10_n5/sonnet45_directive_normative_noise_negative2_informed_r10_n5/claude-sonnet-4.5/game/noisy_negative_2_informed_myth_causal_10/sonnet45_directive_normative_noise_negative2_informed_r10_n5_000_neutral_rep00.json
sonnet45_directive_normative_noise_negative2_informed_r10_n5_001_neutral_rep01,2agent_noisy_sonnet45_negative2_informed,game_only,anthropic/claude-sonnet-4.5,1,2,1,1,Agent_1,Agent_2,3.0,9.0,3.0,0.3333333333333333,5.0,6.0,"{""Agent_1"": 5.0, ""Agent_2"": 6.0}","[{""agent_names"": {""Agent_1"": ""Aster"", ""Agent_2"": ""Briar""}, ""agents"": [""Agent_1"", ""Agent_2""], ""dyad_id"": ""dyad_1"", ""investor"": ""Agent_1"", ""roles"": {""Agent_1"": ""investor"", ""Agent_2"": ""trustee""}, ""round"": 1, ""trustee"": ""Agent_2""}]","{""Agent_1"": ""investor"", ""Agent_2"": ""trustee""}",data/json/noise_experiments/sonnet45_directive_normative_r10_n5/sonnet45_directive_normative_noise_negative2_informed_r10_n5/claude-sonnet-4.5/game/noisy_negative_2_informed_myth_causal_10/sonnet45_directive_normative_noise_negative2_informed_r10_n5_001_neutral_rep01.json
sonnet45_directive_normative_noise_negative2_informed_r10_n5_001_neutral_rep01,2agent_noisy_sonnet45_negative2_informed,game_only,anthropic/claude-sonnet-4.5,1,2,2,1,Agent_2,Agent_1,2.2,6.6000000000000005,0.0,0.0,2.8,6.6000000000000005,"{""Agent_1"": 11.600000000000001, ""Agent_2"": 8.8}","[{""agent_names"": {""Agent_1"": ""Aster"", ""Agent_2"": ""Briar""}, ""agents"": [""Agent_2"", ""Agent_1""], ""dyad_id"": ""dyad_1"", ""investor"": ""Agent_2"", ""roles"": {""Agent_1"": ""trustee"", ""Agent_2"": ""investor""}, ""round"": 2, ""trustee"": ""Agent_1""}]","{""Agent_1"": ""trustee"", ""Agent_2"": ""investor""}",data/json/noise_experiments/sonnet45_directive_normative_r10_n5/sonnet45_directive_normative_noise_negative2_informed_r10_n5/claude-sonnet-4.5/game/noisy_negative_2_informed_myth_causal_10/sonnet45_directive_normative_noise_negative2_informed_r10_n5_001_neutral_rep01.json
sonnet45_directive_normative_noise_negative2_informed_r10_n5_001_neutral_rep01,2agent_noisy_sonnet45_negative2_informed,game_only,anthropic/claude-sonnet-4.5,1,2,3,1,Agent_1,Agent_2,2.0,6.0,0.0,0.0,3.0,6.0,"{""Agent_1"": 14.600000000000001, ""Agent_2"": 14.8}","[{""agent_names"": {""Agent_1"": ""Aster"", ""Agent_2"": ""Briar""}, ""agents"": [""Agent_1"", ""Agent_2""], ""dyad_id"": ""dyad_1"", ""investor"": ""Agent_1"", ""roles"": {""Agent_1"": ""investor"", ""Agent_2"": ""trustee""}, ""round"": 3, ""trustee"": ""Agent_2""}]","{""Agent_1"": ""investor"", ""Agent_2"": ""trustee""}",data/json/noise_experiments/sonnet45_directive_normative_r10_n5/sonnet45_directive_normative_noise_negative2_informed_r10_n5/claude-sonnet-4.5/game/noisy_negative_2_informed_myth_causal_10/sonnet45_directive_normative_noise_negative2_informed_r10_n5_001_neutral_rep01.json
sonnet45_directive_normative_noise_negative2_informed_r10_n5_001_neutral_rep01,2agent_noisy_sonnet45_negative2_informed,game_only,anthropic/claude-sonnet-4.5,1,2,4,1,Agent_2,Agent_1,0.0,0.0,0.0,,5,0,"{""Agent_1"": 14.600000000000001, ""Agent_2"": 19.8}","[{""agent_names"": {""Agent_1"": ""Aster"", ""Agent_2"": ""Briar""}, ""agents"": [""Agent_2"", ""Agent_1""], ""dyad_id"": ""dyad_1"", ""investor"": ""Agent_2"", ""roles"": {""Agent_1"": ""trustee"", ""Agent_2"": ""investor""}, ""round"": 4, ""trustee"": ""Agent_1""}]","{""Agent_1"": ""trustee"", ""Agent_2"": ""investor""}",data/json/noise_experiments/sonnet45_directive_normative_r10_n5/sonnet45_directive_normative_noise_negative2_informed_r10_n5/claude-sonnet-4.5/game/noisy_negative_2_informed_myth_causal_10/sonnet45_directive_normative_noise_negative2_informed_r10_n5_001_neutral_rep01.json
sonnet45_directive_normative_noise_negative2_informed_r10_n5_001_neutral_rep01,2agent_noisy_sonnet45_negative2_informed,game_only,anthropic/claude-sonnet-4.5,1,2,5,1,Agent_1,Agent_2,0.0,0.0,0.0,,5,0,"{""Agent_1"": 19.6, ""Agent_2"": 19.8}","[{""agent_names"": {""Agent_1"": ""Aster"", ""Agent_2"": ""Briar""}, ""agents"": [""Agent_1"", ""Agent_2""], ""dyad_id"": ""dyad_1"", ""investor"": ""Agent_1"", ""roles"": {""Agent_1"": ""investor"", ""Agent_2"": ""trustee""}, ""round"": 5, ""trustee"": ""Agent_2""}]","{""Agent_1"": ""investor"", ""Agent_2"": ""trustee""}",data/json/noise_experiments/sonnet45_directive_normative_r10_n5/sonnet45_directive_normative_noise_negative2_informed_r10_n5/claude-sonnet-4.5/game/noisy_negative_2_informed_myth_causal_10/sonnet45_directive_normative_noise_negative2_informed_r10_n5_001_neutral_rep01.json
sonnet45_directive_normative_noise_negative2_informed_r10_n5_001_neutral_rep01,2agent_noisy_sonnet45_negative2_informed,game_only,anthropic/claude-sonnet-4.5,1,2,6,1,Agent_2,Agent_1,0.0,0.0,0.0,,5,0,"{""Agent_1"": 19.6, ""Agent_2"": 24.8}","[{""agent_names"": {""Agent_1"": ""Aster"", ""Agent_2"": ""Briar""}, ""agents"": [""Agent_2"", ""Agent_1""], ""dyad_id"": ""dyad_1"", ""investor"": ""Agent_2"", ""roles"": {""Agent_1"": ""trustee"", ""Agent_2"": ""investor""}, ""round"": 6, ""trustee"": ""Agent_1""}]","{""Agent_1"": ""trustee"", ""Agent_2"": ""investor""}",data/json/noise_experiments/sonnet45_directive_normative_r10_n5/sonnet45_directive_normative_noise_negative2_informed_r10_n5/claude-sonnet-4.5/game/noisy_negative_2_informed_myth_causal_10/sonnet45_directive_normative_noise_negative2_informed_r10_n5_001_neutral_rep01.json
sonnet45_directive_normative_noise_negative2_informed_r10_n5_001_neutral_rep01,2agent_noisy_sonnet45_negative2_informed,game_only,anthropic/claude-sonnet-4.5,1,2,7,1,Agent_1,Agent_2,0.0,0.0,0.0,,5,0,"{""Agent_1"": 24.6, ""Agent_2"": 24.8}","[{""agent_names"": {""Agent_1"": ""Aster"", ""Agent_2"": ""Briar""}, ""agents"": [""Agent_1"", ""Agent_2""], ""dyad_id"": ""dyad_1"", ""investor"": ""Agent_1"", ""roles"": {""Agent_1"": ""investor"", ""Agent_2"": ""trustee""}, ""round"": 7, ""trustee"": ""Agent_2""}]","{""Agent_1"": ""investor"", ""Agent_2"": ""trustee""}",data/json/noise_experiments/sonnet45_directive_normative_r10_n5/sonnet45_directive_normative_noise_negative2_informed_r10_n5/claude-sonnet-4.5/game/noisy_negative_2_informed_myth_causal_10/sonnet45_directive_normative_noise_negative2_informed_r10_n5_001_neutral_rep01.json
sonnet45_directive_normative_noise_negative2_informed_r10_n5_001_neutral_rep01,2agent_noisy_sonnet45_negative2_informed,game_only,anthropic/claude-sonnet-4.5,1,2,8,1,Agent_2,Agent_1,0.0,0.0,0.0,,5,0,"{""Agent_1"": 24.6, ""Agent_2"": 29.8}","[{""agent_names"": {""Agent_1"": ""Aster"", ""Agent_2"": ""Briar""}, ""agents"": [""Agent_2"", ""Agent_1""], ""dyad_id"": ""dyad_1"", ""investor"": ""Agent_2"", ""roles"": {""Agent_1"": ""trustee"", ""Agent_2"": ""investor""}, ""round"": 8, ""trustee"": ""Agent_1""}]","{""Agent_1"": ""trustee"", ""Agent_2"": ""investor""}",data/json/noise_experiments/sonnet45_directive_normative_r10_n5/sonnet45_directive_normative_noise_negative2_informed_r10_n5/claude-sonnet-4.5/game/noisy_negative_2_informed_myth_causal_10/sonnet45_directive_normative_noise_negative2_informed_r10_n5_001_neutral_rep01.json
sonnet45_directive_normative_noise_negative2_informed_r10_n5_001_neutral_rep01,2agent_noisy_sonnet45_negative2_informed,game_only,anthropic/claude-sonnet-4.5,1,2,9,1,Agent_1,Agent_2,0.0,0.0,0.0,,5,0,"{""Agent_1"": 29.6, ""Agent_2"": 29.8}","[{""agent_names"": {""Agent_1"": ""Aster"", ""Agent_2"": ""Briar""}, ""agents"": [""Agent_1"", ""Agent_2""], ""dyad_id"": ""dyad_1"", ""investor"": ""Agent_1"", ""roles"": {""Agent_1"": ""investor"", ""Agent_2"": ""trustee""}, ""round"": 9, ""trustee"": ""Agent_2""}]","{""Agent_1"": ""investor"", ""Agent_2"": ""trustee""}",data/json/noise_experiments/sonnet45_directive_normative_r10_n5/sonnet45_directive_normative_noise_negative2_informed_r10_n5/claude-sonnet-4.5/game/noisy_negative_2_informed_myth_causal_10/sonnet45_directive_normative_noise_negative2_informed_r10_n5_001_neutral_rep01.json
sonnet45_directive_normative_noise_negative2_informed_r10_n5_001_neutral_rep01,2agent_noisy_sonnet45_negative2_informed,game_only,anthropic/claude-sonnet-4.5,1,2,10,1,Agent_2,Agent_1,0.0,0.0,0.0,,5,0,"{""Agent_1"": 29.6, ""Agent_2"": 34.8}","[{""agent_names"": {""Agent_1"": ""Aster"", ""Agent_2"": ""Briar""}, ""agents"": [""Agent_2"", ""Agent_1""], ""dyad_id"": ""dyad_1"", ""investor"": ""Agent_2"", ""roles"": {""Agent_1"": ""trustee"", ""Agent_2"": ""investor""}, ""round"": 10, ""trustee"": ""Agent_1""}]","{""Agent_1"": ""trustee"", ""Agent_2"": ""investor""}",data/json/noise_experiments/sonnet45_directive_normative_r10_n5/sonnet45_directive_normative_noise_negative2_informed_r10_n5/claude-sonnet-4.5/game/noisy_negative_2_informed_myth_causal_10/sonnet45_directive_normative_noise_negative2_informed_r10_n5_001_neutral_rep01.json
sonnet45_directive_normative_noise_negative2_informed_r10_n5_002_neutral_rep02,2agent_noisy_sonnet45_negative2_informed,game_only,anthropic/claude-sonnet-4.5,2,2,1,1,Agent_1,Agent_2,3.0,9.0,2.0,0.2222222222222222,4.0,7.0,"{""Agent_1"": 4.0, ""Agent_2"": 7.0}","[{""agent_names"": {""Agent_1"": ""Aster"", ""Agent_2"": ""Briar""}, ""agents"": [""Agent_1"", ""Agent_2""], ""dyad_id"": ""dyad_1"", ""investor"": ""Agent_1"", ""roles"": {""Agent_1"": ""investor"", ""Agent_2"": ""trustee""}, ""round"": 1, ""trustee"": ""Agent_2""}]","{""Agent_1"": ""investor"", ""Agent_2"": ""trustee""}",data/json/noise_experiments/sonnet45_directive_normative_r10_n5/sonnet45_directive_normative_noise_negative2_informed_r10_n5/claude-sonnet-4.5/game/noisy_negative_2_informed_myth_causal_10/sonnet45_directive_normative_noise_negative2_informed_r10_n5_002_neutral_rep02.json
sonnet45_directive_normative_noise_negative2_informed_r10_n5_002_neutral_rep02,2agent_noisy_sonnet45_negative2_informed,game_only,anthropic/claude-sonnet-4.5,2,2,2,1,Agent_2,Agent_1,2.0,6.0,0.0,0.0,3.0,6.0,"{""Agent_1"": 10.0, ""Agent_2"": 10.0}","[{""agent_names"": {""Agent_1"": ""Aster"", ""Agent_2"": ""Briar""}, ""agents"": [""Agent_2"", ""Agent_1""], ""dyad_id"": ""dyad_1"", ""investor"": ""Agent_2"", ""roles"": {""Agent_1"": ""trustee"", ""Agent_2"": ""investor""}, ""round"": 2, ""trustee"": ""Agent_1""}]","{""Agent_1"": ""trustee"", ""Agent_2"": ""investor""}",data/json/noise_experiments/sonnet45_directive_normative_r10_n5/sonnet45_directive_normative_noise_negative2_informed_r10_n5/claude-sonnet-4.5/game/noisy_negative_2_informed_myth_causal_10/sonnet45_directive_normative_noise_negative2_informed_r10_n5_002_neutral_rep02.json
sonnet45_directive_normative_noise_negative2_informed_r10_n5_002_neutral_rep02,2agent_noisy_sonnet45_negative2_informed,game_only,anthropic/claude-sonnet-4.5,2,2,3,1,Agent_1,Agent_2,1.0,3.0,0.0,0.0,4.0,3.0,"{""Agent_1"": 14.0, ""Agent_2"": 13.0}","[{""agent_names"": {""Agent_1"": ""Aster"", ""Agent_2"": ""Briar""}, ""agents"": [""Agent_1"", ""Agent_2""], ""dyad_id"": ""dyad_1"", ""investor"": ""Agent_1"", ""roles"": {""Agent_1"": ""investor"", ""Agent_2"": ""trustee""}, ""round"": 3, ""trustee"": ""Agent_2""}]","{""Agent_1"": ""investor"", ""Agent_2"": ""trustee""}",data/json/noise_experiments/sonnet45_directive_normative_r10_n5/sonnet45_directive_normative_noise_negative2_informed_r10_n5/claude-sonnet-4.5/game/noisy_negative_2_informed_myth_causal_10/sonnet45_directive_normative_noise_negative2_informed_r10_n5_002_neutral_rep02.json
sonnet45_directive_normative_noise_negative2_informed_r10_n5_002_neutral_rep02,2agent_noisy_sonnet45_negative2_informed,game_only,anthropic/claude-sonnet-4.5,2,2,4,1,Agent_2,Agent_1,1.5,4.5,0.0,0.0,3.5,4.5,"{""Agent_1"": 18.5, ""Agent_2"": 16.5}","[{""agent_names"": {""Agent_1"": ""Aster"", ""Agent_2"": ""Briar""}, ""agents"": [""Agent_2"", ""Agent_1""], ""dyad_id"": ""dyad_1"", ""investor"": ""Agent_2"", ""roles"": {""Agent_1"": ""trustee"", ""Agent_2"": ""investor""}, ""round"": 4, ""trustee"": ""Agent_1""}]","{""Agent_1"": ""trustee"", ""Agent_2"": ""investor""}",data/json/noise_experiments/sonnet45_directive_normative_r10_n5/sonnet45_directive_normative_noise_negative2_informed_r10_n5/claude-sonnet-4.5/game/noisy_negative_2_informed_myth_causal_10/sonnet45_directive_normative_noise_negative2_informed_r10_n5_002_neutral_rep02.json
sonnet45_directive_normative_noise_negative2_informed_r10_n5_002_neutral_rep02,2agent_noisy_sonnet45_negative2_informed,game_only,anthropic/claude-sonnet-4.5,2,2,5,1,Agent_1,Agent_2,0.0,0.0,0.0,,5,0,"{""Agent_1"": 23.5, ""Agent_2"": 16.5}","[{""agent_names"": {""Agent_1"": ""Aster"", ""Agent_2"": ""Briar""}, ""agents"": [""Agent_1"", ""Agent_2""], ""dyad_id"": ""dyad_1"", ""investor"": ""Agent_1"", ""roles"": {""Agent_1"": ""investor"", ""Agent_2"": ""trustee""}, ""round"": 5, ""trustee"": ""Agent_2""}]","{""Agent_1"": ""investor"", ""Agent_2"": ""trustee""}",data/json/noise_experiments/sonnet45_directive_normative_r10_n5/sonnet45_directive_normative_noise_negative2_informed_r10_n5/claude-sonnet-4.5/game/noisy_negative_2_informed_myth_causal_10/sonnet45_directive_normative_noise_negative2_informed_r10_n5_002_neutral_rep02.json
sonnet45_directive_normative_noise_negative2_informed_r10_n5_002_neutral_rep02,2agent_noisy_sonnet45_negative2_informed,game_only,anthropic/claude-sonnet-4.5,2,2,6,1,Agent_2,Agent_1,0.0,0.0,0.0,,5,0,"{""Agent_1"": 23.5, ""Agent_2"": 21.5}","[{""agent_names"": {""Agent_1"": ""Aster"", ""Agent_2"": ""Briar""}, ""agents"": [""Agent_2"", ""Agent_1""], ""dyad_id"": ""dyad_1"", ""investor"": ""Agent_2"", ""roles"": {""Agent_1"": ""trustee"", ""Agent_2"": ""investor""}, ""round"": 6, ""trustee"": ""Agent_1""}]","{""Agent_1"": ""trustee"", ""Agent_2"": ""investor""}",data/json/noise_experiments/sonnet45_directive_normative_r10_n5/sonnet45_directive_normative_noise_negative2_informed_r10_n5/claude-sonnet-4.5/game/noisy_negative_2_informed_myth_causal_10/sonnet45_directive_normative_noise_negative2_informed_r10_n5_002_neutral_rep02.json
sonnet45_directive_normative_noise_negative2_informed_r10_n5_002_neutral_rep02,2agent_noisy_sonnet45_negative2_informed,game_only,anthropic/claude-sonnet-4.5,2,2,7,1,Agent_1,Agent_2,0.0,0.0,0.0,,5,0,"{""Agent_1"": 28.5, ""Agent_2"": 21.5}","[{""agent_names"": {""Agent_1"": ""Aster"", ""Agent_2"": ""Briar""}, ""agents"": [""Agent_1"", ""Agent_2""], ""dyad_id"": ""dyad_1"", ""investor"": ""Agent_1"", ""roles"": {""Agent_1"": ""investor"", ""Agent_2"": ""trustee""}, ""round"": 7, ""trustee"": ""Agent_2""}]","{""Agent_1"": ""investor"", ""Agent_2"": ""trustee""}",data/json/noise_experiments/sonnet45_directive_normative_r10_n5/sonnet45_directive_normative_noise_negative2_informed_r10_n5/claude-sonnet-4.5/game/noisy_negative_2_informed_myth_causal_10/sonnet45_directive_normative_noise_negative2_informed_r10_n5_002_neutral_rep02.json
sonnet45_directive_normative_noise_negative2_informed_r10_n5_002_neutral_rep02,2agent_noisy_sonnet45_negative2_informed,game_only,anthropic/claude-sonnet-4.5,2,2,8,1,Agent_2,Agent_1,0.0,0.0,0.0,,5,0,"{""Agent_1"": 28.5, ""Agent_2"": 26.5}","[{""agent_names"": {""Agent_1"": ""Aster"", ""Agent_2"": ""Briar""}, ""agents"": [""Agent_2"", ""Agent_1""], ""dyad_id"": ""dyad_1"", ""investor"": ""Agent_2"", ""roles"": {""Agent_1"": ""trustee"", ""Agent_2"": ""investor""}, ""round"": 8, ""trustee"": ""Agent_1""}]","{""Agent_1"": ""trustee"", ""Agent_2"": ""investor""}",data/json/noise_experiments/sonnet45_directive_normative_r10_n5/sonnet45_directive_normative_noise_negative2_informed_r10_n5/claude-sonnet-4.5/game/noisy_negative_2_informed_myth_causal_10/sonnet45_directive_normative_noise_negative2_informed_r10_n5_002_neutral_rep02.json
sonnet45_directive_normative_noise_negative2_informed_r10_n5_002_neutral_rep02,2agent_noisy_sonnet45_negative2_informed,game_only,anthropic/claude-sonnet-4.5,2,2,9,1,Agent_1,Agent_2,0.0,0.0,0.0,,5,0,"{""Agent_1"": 33.5, ""Agent_2"": 26.5}","[{""agent_names"": {""Agent_1"": ""Aster"", ""Agent_2"": ""Briar""}, ""agents"": [""Agent_1"", ""Agent_2""], ""dyad_id"": ""dyad_1"", ""investor"": ""Agent_1"", ""roles"": {""Agent_1"": ""investor"", ""Agent_2"": ""trustee""}, ""round"": 9, ""trustee"": ""Agent_2""}]","{""Agent_1"": ""investor"", ""Agent_2"": ""trustee""}",data/json/noise_experiments/sonnet45_directive_normative_r10_n5/sonnet45_directive_normative_noise_negative2_informed_r10_n5/claude-sonnet-4.5/game/noisy_negative_2_informed_myth_causal_10/sonnet45_directive_normative_noise_negative2_informed_r10_n5_002_neutral_rep02.json
sonnet45_directive_normative_noise_negative2_informed_r10_n5_002_neutral_rep02,2agent_noisy_sonnet45_negative2_informed,game_only,anthropic/claude-sonnet-4.5,2,2,10,1,Agent_2,Agent_1,0.0,0.0,0.0,,5,0,"{""Agent_1"": 33.5, ""Agent_2"": 31.5}","[{""agent_names"": {""Agent_1"": ""Aster"", ""Agent_2"": ""Briar""}, ""agents"": [""Agent_2"", ""Agent_1""], ""dyad_id"": ""dyad_1"", ""investor"": ""Agent_2"", ""roles"": {""Agent_1"": ""trustee"", ""Agent_2"": ""investor""}, ""round"": 10, ""trustee"": ""Agent_1""}]","{""Agent_1"": ""trustee"", ""Agent_2"": ""investor""}",data/json/noise_experiments/sonnet45_directive_normative_r10_n5/sonnet45_directive_normative_noise_negative2_informed_r10_n5/claude-sonnet-4.5/game/noisy_negative_2_informed_myth_causal_10/sonnet45_directive_normative_noise_negative2_informed_r10_n5_002_neutral_rep02.json
sonnet45_directive_normative_noise_negative2_informed_r10_n5_003_neutral_rep03,2agent_noisy_sonnet45_negative2_informed,game_only,anthropic/claude-sonnet-4.5,3,2,1,1,Agent_1,Agent_2,3.0,9.0,3.0,0.3333333333333333,5.0,6.0,"{""Agent_1"": 5.0, ""Agent_2"": 6.0}","[{""agent_names"": {""Agent_1"": ""Aster"", ""Agent_2"": ""Briar""}, ""agents"": [""Agent_1"", ""Agent_2""], ""dyad_id"": ""dyad_1"", ""investor"": ""Agent_1"", ""roles"": {""Agent_1"": ""investor"", ""Agent_2"": ""trustee""}, ""round"": 1, ""trustee"": ""Agent_2""}]","{""Agent_1"": ""investor"", ""Agent_2"": ""trustee""}",data/json/noise_experiments/sonnet45_directive_normative_r10_n5/sonnet45_directive_normative_noise_negative2_informed_r10_n5/claude-sonnet-4.5/game/noisy_negative_2_informed_myth_causal_10/sonnet45_directive_normative_noise_negative2_informed_r10_n5_003_neutral_rep03.json
sonnet45_directive_normative_noise_negative2_informed_r10_n5_003_neutral_rep03,2agent_noisy_sonnet45_negative2_informed,game_only,anthropic/claude-sonnet-4.5,3,2,2,1,Agent_2,Agent_1,2.5,7.5,0.0,0.0,2.5,7.5,"{""Agent_1"": 12.5, ""Agent_2"": 8.5}","[{""agent_names"": {""Agent_1"": ""Aster"", ""Agent_2"": ""Briar""}, ""agents"": [""Agent_2"", ""Agent_1""], ""dyad_id"": ""dyad_1"", ""investor"": ""Agent_2"", ""roles"": {""Agent_1"": ""trustee"", ""Agent_2"": ""investor""}, ""round"": 2, ""trustee"": ""Agent_1""}]","{""Agent_1"": ""trustee"", ""Agent_2"": ""investor""}",data/json/noise_experiments/sonnet45_directive_normative_r10_n5/sonnet45_directive_normative_noise_negative2_informed_r10_n5/claude-sonnet-4.5/game/noisy_negative_2_informed_myth_causal_10/sonnet45_directive_normative_noise_negative2_informed_r10_n5_003_neutral_rep03.json
sonnet45_directive_normative_noise_negative2_informed_r10_n5_003_neutral_rep03,2agent_noisy_sonnet45_negative2_informed,game_only,anthropic/claude-sonnet-4.5,3,2,3,1,Agent_1,Agent_2,2.0,6.0,0.0,0.0,3.0,6.0,"{""Agent_1"": 15.5, ""Agent_2"": 14.5}","[{""agent_names"": {""Agent_1"": ""Aster"", ""Agent_2"": ""Briar""}, ""agents"": [""Agent_1"", ""Agent_2""], ""dyad_id"": ""dyad_1"", ""investor"": ""Agent_1"", ""roles"": {""Agent_1"": ""investor"", ""Agent_2"": ""trustee""}, ""round"": 3, ""trustee"": ""Agent_2""}]","{""Agent_1"": ""investor"", ""Agent_2"": ""trustee""}",data/json/noise_experiments/sonnet45_directive_normative_r10_n5/sonnet45_directive_normative_noise_negative2_informed_r10_n5/claude-sonnet-4.5/game/noisy_negative_2_informed_myth_causal_10/sonnet45_directive_normative_noise_negative2_informed_r10_n5_003_neutral_rep03.json
